회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치,R & D 투자효율,경상개발비율,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부,기업수명주기,통계청 한국표준산업분류 10차(세세분류),회생기업1,회생기업2
(주)하이스틸,71090,201312,0.01,-0.78,-2.36,2.51,-2.5,-33.53,6.85,-1.44,-1.87,0,0,-1,0.69,4.05,5.06,1.09,10.46,1.3,1.49,2.05,45.61,109.76,56.46,3.6,88.8,0,8.68,5.86,0,52.97,17.67,34.35,184.4,59.09,47.03,48.56,546.26,3.05,725847.83,325506.36,1149.6,0,0,0,0,0,0,0,0,0,0,0,0,2,      강관 제조업,0,
(주)하이스틸,71090,201412,0.93,-0.34,-1.93,1.13,-0.63,9.84,11.26,-0.25,-0.36,0,0,-0.19,0.77,4.34,5.5,1.22,10.81,1.45,1.63,2.21,137.48,103.31,59.96,1.62,89.36,0,4.74,2.92,0,52.81,20.23,34.85,206.13,63.89,47.19,41.96,1309.63,1.12,705822.82,326617.36,1140.46,0,0,0,0,0,0,0,1,0,0,0,0,3,      강관 제조업,0,
(주)하이스틸,71090,201512,-3.18,-8.62,0.46,-24.65,-7.01,-30.38,3.7,-6.38,-6.69,0,0,-3.56,0.56,4.08,4.26,0.86,8.59,1.05,1.19,1.75,-14.64,78.25,46.59,10.45,86.08,0,9.27,7.33,0,53.74,17.11,28.74,192.94,68.36,46.26,40.46,-145.54,-7.99,720396.12,334760.5,1056.64,0,0,0,0,0,0,0,0,0,0,0,0,3,      강관 제조업,0,
(주)하이스틸,71090,201612,2.93,6.95,-1.38,29.7,3.16,12.11,13.43,2.62,3.14,0,0,1.66,0.63,4.73,6.05,0.97,14.06,1.2,1.34,1.99,54.44,106.91,71.41,13.04,92.91,0,8.58,6.74,0,51.84,23.28,34.86,279.79,62.9,48.16,33.2,513.87,2.25,735165.91,387705.56,1168.06,0,0,0,0,0,0,0,1,0,0,0,0,2,      강관 제조업,0,
(주)하이스틸,71090,201712,4.12,0.89,-2.21,5.55,8.19,42.15,12.66,3.95,6.45,4.52,5.17,3.47,0.87,6.14,7.67,1.4,24.2,1.61,1.87,2.43,28.56,119.56,77.18,17.88,80.24,30.84,2.06,1.06,2.96,55.48,23.84,36.94,353.63,55.69,44.52,35.45,216.69,6.04,699739.44,379705.67,1151.75,16.99695058,10.33,11.97,118934.37,0,0,0,0,0,0,0,0,5,      강관 제조업,0,1
(주)하이스틸,71090,201812,-1.89,-5.03,-1.58,-11,-5.67,-19.45,2.52,-4.2,-5.41,-2.18,-3.05,-2.99,0.71,5.21,7.23,1.15,15.32,1.29,1.6,1.99,15.03,139.17,84.41,31.15,81.47,19.86,5.41,3.32,12.23,55.1,20.99,34.61,129.03,45.14,44.9,39.35,139.8,9.74,695624.15,395865.93,1099.01,6.215668134,3.93,5.37,43237.69,0,0,0,0,0,0,0,0,3,      강관 제조업,0,
(주)하이스틸,71090,201912,0.4,0.57,-2.56,3.21,-0.57,25.63,5.62,0.01,0.02,0.47,0.52,0.01,0.92,6.65,10.11,1.47,17.14,1.67,2.03,2.61,17.8,140.69,91.61,32.61,83.55,22.09,5.01,2.5,10.33,54.48,23.13,35.52,220.32,46.34,45.52,34.89,120.62,10.27,715661.01,423369.54,1165.78,12.46936833,7.65,8.37,89238.41,0,0,0,1,0,0,0,1,1,      강관 제조업,0,
(주)휴스틸,5010,201112,11.41,13.09,5.15,12.11,10.63,11.36,14.28,6.23,9.74,8.08,7.19,7.01,1.12,4.81,6.53,2.89,12.3,1.56,4,2.56,11.65,171.05,97.95,12.1,40.52,16.59,18.42,5.01,32.01,71.16,25.07,43.78,183.1,35.97,28.84,42.73,102.88,18.19,335305.47,236996.2,972.67,45.59659658,15.72,14.84,152887.88,0,0,0,0,0,0,0,0,2,      강관 제조업,0,
(주)휴스틸,5010,201212,20.85,3.56,19.57,-0.98,1.78,3.56,15.1,4.4,6.71,7.57,7.02,4.74,1.08,4.68,7.03,2.66,14.54,1.53,3.66,2.52,14.13,155.77,80.07,19.39,42.98,19.56,21.49,6.1,33.03,69.94,21.52,41.86,236.25,38.42,30.06,48.6,135.74,14.99,351816.24,236512.74,977.19,43.89146209,15.8,14.92,154417.29,0,0,0,0,0,0,0,0,2,      강관 제조업,0,
(주)휴스틸,5010,201312,5.51,1,-1.46,-4.27,4.41,-6.99,11.89,1.13,1.56,3.1,3.16,1.11,0.98,4.11,7.06,2.29,16.18,1.38,3.39,2.4,10.22,192.66,87.22,20.53,38.31,17.93,11.66,3.31,18.01,72.3,17.96,39.67,218.19,28.48,27.7,54.73,113.8,19.08,394580.68,300669.6,934.4,27.64925546,11.68,11.97,109098.62,0,0,0,0,0,0,0,0,3,      강관 제조업,0,
(주)휴스틸,5010,201412,5.43,3.05,1.5,13.02,-2.13,1.11,12.86,2.72,3.74,3.41,3.51,2.64,0.97,3.54,8.42,2.32,16.97,1.38,3.29,2.33,11.49,161.99,64.86,21.1,45.62,21.83,7.78,2.55,11.17,68.67,17.42,43.51,181.89,39.12,31.33,59.96,156.68,16.65,398290.84,303241.31,964.5,33.18223005,13.7,14.32,132161.78,0,0,0,1,0,0,0,1,2,      강관 제조업,0,
(주)휴스틸,5010,201512,3.4,-11.19,8.36,-35.41,-0.93,-20.83,9.85,0.16,0.18,1.51,1.88,0.13,0.8,3.52,7.55,1.75,14.66,1.11,2.91,2.12,13.07,170.25,93.32,31.96,30.55,12.46,47.45,13.02,89.12,76.6,17.35,31.64,208.56,24.27,23.4,45.19,109.5,13.06,432682.11,335936.46,896.96,25.82314501,12.46,14.6,111732.13,0,0,0,0,0,0,0,1,3,      강관 제조업,0,
(주)휴스틸,5010,201612,0.68,14.18,-2.82,51.78,-1.97,-16.98,10.59,-0.15,-0.14,0.24,0.37,-0.1,0.66,3.47,5.89,1.41,10.72,0.93,2.27,1.78,8.7,151.26,81.38,37.81,52.07,19.55,20.05,11.07,35.11,65.76,22.63,42.06,163.9,42.29,34.24,46.2,136.33,14.25,414600.62,335506.04,960.47,22.44406672,9.69,15.62,93053.24,0,0,0,1,0,0,0,0,1,      강관 제조업,0,
(주)휴스틸,5010,201712,4.04,12.31,-2.65,40.06,-2.33,89.71,10.17,0.53,0.97,3.65,3.29,0.59,1.11,4.87,6.12,2.76,16.13,1.81,2.86,2.33,14.16,139.31,82.69,16.44,74.86,28.63,-20.49,-8.37,-30.64,57.19,31.14,52.46,354.38,65.85,42.81,40.64,144.03,14.8,398595.86,333591.25,1066.47,30.26179196,11.31,10.79,120622.25,0,0,0,0,0,0,0,0,5,      강관 제조업,1,
(주)휴스틸,5010,201812,2.99,-8.44,-1.33,-13.24,7.72,-14.74,7.77,2.92,4.39,2.84,3.05,2.72,0.93,3.61,5.41,2.4,13,1.5,2.46,1.82,9.64,168.67,78.46,39.85,48.63,17.91,5.39,1.81,9.84,67.28,23.12,49.71,126.4,43.8,32.72,53.49,131.37,20.24,408118.22,352857.08,1035.09,35.36175643,13.94,14.29,144317.77,0,0,0,0,0,0,0,1,4,      강관 제조업,0,1
(주)휴스틸,5010,201912,-3.1,-4.04,1.02,-11.64,-2.33,-8.79,3.01,-2.34,-3.13,-2.18,-2.41,-2.12,0.91,3.54,8.17,2.19,15.15,1.34,2.83,1.9,9.03,181.34,89.9,35.17,46.03,18.33,33.56,11.41,57.71,68.48,22.69,45.77,266.62,36.86,31.52,50.42,112.42,20.53,420186.39,375860.92,1023.14,20.70163234,8.5,9.17,86985.44,0,0,0,0,0,0,0,0,3,      강관 제조업,0,
금강공업(주),14280,201112,0.91,5.47,2.82,15.29,-0.85,8.13,13.69,0.07,0.11,2.12,2.92,0.05,0.73,6.06,4.93,1.51,14.27,1.58,1.35,2.05,-23.96,86.24,61.09,24.43,123.63,40.7,12.68,9.9,17.22,44.72,26.23,37.03,269.05,96.02,55.28,29.17,-182.84,-5.91,548247.53,93305.88,1162.38,30.66626903,14.46,20.44,168127.06,0.01,0,0,0,0,0,0,0,2,      강관 제조업,0,
금강공업(주),14280,201212,1.88,15.73,21.88,11.62,4.83,28.88,14.73,2.72,5.43,4.38,5.18,2.3,0.85,6.09,5.77,1.73,8.72,1.99,1.47,2.33,-22.71,83.73,53.82,17.38,146.89,33.38,20.5,15.48,36.54,40.5,22.96,35.72,99.16,105.32,59.5,35.72,-183.75,-6.94,592819.22,90785.94,1205.54,34.35157734,16.89,21.43,203642.75,0.01,0,0,0,0,0,0,1,3,      강관 제조업,1,
금강공업(주),14280,201312,2.55,35.34,38.49,59.13,27.3,76.49,15.59,2.66,8.04,5.46,4.61,3.14,1.18,8.2,6.58,2.34,9.5,3.02,1.94,3.01,-19.38,79.84,57.55,15.34,162.48,41.8,18.52,11.15,27.42,38.1,30.27,42,162.81,138.07,61.9,27.92,-110.54,-10.61,817538.02,165369.39,1615.92,36.18741626,18.31,17.81,295845.89,0.02,0,0,0,0,0,0,0,2,      강관 제조업,0,1
금강공업(주),14280,201412,3.38,7.06,12.32,1.53,6.71,2.5,16.45,3.24,8.67,5.93,5.82,3.3,1.02,7.27,5.31,1.94,10.7,2.68,1.64,2.49,-34.22,87.38,61.78,15.87,163.34,45.29,19.25,12.13,26.36,37.97,28.16,39.83,214.76,120.03,62.03,29.3,-202.9,-5.75,881854.69,188765.27,1705.54,41.88838292,21.66,22.01,369394.67,0.02,0,0,0,0,0,0,1,2,      강관 제조업,0,1
금강공업(주),14280,201512,3.21,-6.2,-17.43,-5.04,-1.69,-20.47,18.1,1.35,2.8,4.6,5.7,1.09,0.81,5.71,4.47,1.6,12.09,2.08,1.32,2.02,-12.6,75.27,53.81,12.78,151.28,46.14,15.01,10.83,19.59,39.8,28.82,40.32,301.64,134.59,60.2,28.5,-86.74,-13.25,794263.53,180144.34,1704.37,40.18458249,18.73,22.45,319171.48,0,0,0,0,0,0,0,0,2,      강관 제조업,0,1
금강공업(주),14280,201612,6.3,4.79,10.9,-1.89,12.91,6.57,22.18,5.93,12.44,8.11,9.34,5.15,0.87,6.69,4.85,1.79,14.09,2.1,1.48,2.23,-17.21,79.28,60.87,14.78,133.21,41.6,8.05,5.42,11.05,42.88,28.98,37.75,250.75,111.04,57.12,23.22,-88.86,-9.86,915515.84,200479.14,1855.89,46.11864507,22.75,26.81,422223.5,0,0.145907495,0,0,0,0,0,0,3,      강관 제조업,0,1
금강공업(주),14280,201712,4.93,6.42,1.93,14.31,8.63,1.67,20.53,4.34,8.38,6.27,7.5,3.63,0.84,6.79,4.85,1.71,13.48,1.93,1.48,2.13,-14.79,78.72,57.88,16.08,128.45,41.92,6.63,4.59,8.89,43.77,29.82,40.55,271.22,117.68,56.23,26.47,-97.92,-10.96,906787.64,197287.16,1905.35,48.0691282,22.88,28.22,435884.91,0.01,0.167333022,0,0,0,0,0,0,2,      강관 제조업,0,1
금강공업(주),14280,201812,2.26,12.75,8,18.31,6.99,-7.39,18.03,2.62,4.34,3.15,4.46,1.85,0.71,5.23,4.23,1.51,12.24,1.66,1.23,1.7,-19.11,85.93,63.04,18.21,140.76,41.36,3.18,2.79,4.49,41.54,31.22,42.55,266.12,119.22,58.46,26.64,-162.68,-6.97,893779.78,208527.32,2001.99,37.40535018,16.7,25.08,334321.46,0,0.075471201,0,0,0,0,0,1,2,      강관 제조업,0,1
금강공업(주),14280,201912,0.2,-2.21,-3.98,7.09,-2.34,-3.2,15.58,-0.9,-1.41,0.31,0.48,-0.59,0.65,4.28,4.2,1.44,10.99,1.57,1.11,1.46,-19.76,87.48,60.42,17.38,141.08,39.62,5.1,4.53,7.53,41.48,32.19,46.6,218.77,128.41,58.52,30.93,-216.04,-6.67,877471.37,235015.1,2024.29,35.84737603,15.54,23.57,314550.46,0,0.117258522,0,0,0,0,0,0,4,      강관 제조업,0,
동양철관(주),8970,201112,1.43,20.97,7.57,41.41,2.88,6.38,6.16,1.15,2.49,1.64,1.33,1.42,1.24,7.61,5.62,2.49,7.7,2.16,2.88,2.73,47.1,110.98,77.31,3.84,89.04,17.51,2.41,1,6.47,52.9,33.73,48.41,124.54,82.46,47.1,30.34,306.64,4.79,483070.16,584507.79,1083.41,22.06267838,9.84,8.72,106578.22,0.09,0,0,0,0,0,0,0,1,      강관 제조업,0,
동양철관(주),8970,201212,1.86,5.9,18.06,-6.48,2.03,13.41,6.46,1.01,2.42,1.7,1.37,1.25,1.24,8.73,4.44,2.5,6.94,2.39,2.58,2.73,32.03,121.42,87.33,2.85,96.22,27.8,-2.79,-1.13,-4.93,50.96,30.75,42.75,181.1,69.09,49.04,28.08,159.16,7.54,560127.6,654335.32,1072,19.73462684,10.31,8.54,110539.09,0.08,0,0,0,0,0,0,1,1,      강관 제조업,0,
동양철관(주),8970,201312,-2.65,2.1,-5.4,12.24,-8.04,-13.18,5.1,-3.93,-8.44,-2.85,-2.75,-4.08,1.04,8.49,3.81,2.06,5.67,2.14,2.01,2.31,112.23,104.05,79.25,13.96,117.85,25.74,5.01,2.64,10.54,45.9,35.79,47,119.09,98.4,54.1,23.84,612.08,1.83,560167.63,680872.83,1158.88,13.37459651,6.46,6.29,74920.16,0.12,0,0,0,0,0,0,0,3,      강관 제조업,0,
동양철관(주),8970,201412,-3.4,-14.26,-5.28,-25.25,-13.03,-10.24,4.24,-6.2,-13.32,-4.22,-4.25,-6.16,0.99,7.64,3.92,1.95,5.71,2.15,1.85,2.25,-41.12,88.68,58.64,1.16,114.77,31.55,1.64,0.81,2.78,46.56,27.1,40.97,182,99.23,53.44,33.87,-265.35,-5.23,517926.1,668336.51,967.77,9.092302231,4.87,4.52,47091.41,0.09,0.144442564,0,0,0,0,0,0,1,      강관 제조업,0,
동양철관(주),8970,201512,1.41,-4.48,-2.84,-3.42,2.2,-14.27,11.16,1.35,2.65,1.79,1.9,1.28,0.94,6.95,3.87,1.75,7.9,1.96,1.82,2.29,-58.95,92.68,70,6.72,100.73,26.86,-5.08,-2.64,-9.49,49.82,31.3,41.43,207.02,89.74,50.18,24.46,-309.54,-3.27,557559.5,740674.43,1025.94,26.58412445,14.45,14.97,148222.31,0.09,0.17972565,0,0,0,0,0,0,4,      강관 제조업,0,
동양철관(주),8970,201612,-5.16,-9.98,-5.57,-13.56,-8.92,-24.52,1.71,-11.33,-17.35,-7.1,-9.26,-8.69,0.77,6.25,3.34,1.37,5.99,1.53,1.54,1.89,-26.28,86.6,55.68,3.88,98.39,24.58,7.34,4.5,14.81,50.41,25.58,39.78,140.07,91.14,49.59,35.7,-230.65,-6.16,563836.24,802390.15,986.27,9.383043547,5.36,6.63,52905,0.12,0,0,0,0,0,0,0,3,      강관 제조업,0,
동양철관(주),8970,201712,-3.32,-5.87,-7.58,-0.53,-34.23,13.79,3.81,-20.8,-45.85,-4.18,-4.41,-19.74,0.95,7.17,4.25,1.67,7.07,2.2,1.67,2.32,-9.92,68.07,49.98,5.26,183.91,29.99,1.16,0.77,2.51,35.22,30.87,42.04,186.24,175.35,64.78,26.57,-56.63,-19.72,514471.72,786537.45,917.02,-10.0145233,-5.62,-5.74,-51521.89,0.12,0,0,0,0,0,0,0,5,      강관 제조업,0,
동양철관(주),8970,201812,-2.35,8.81,-6.67,27.87,49.25,10.1,5.05,-4.06,-9.96,-2.54,-2.46,-4.19,1.03,9.17,4.82,1.98,7.88,2.45,1.78,2.25,224.11,101.82,80.75,22.87,106.97,22.7,-1.83,-0.96,-4.17,48.32,39.18,49.41,133.05,100.43,51.68,20.7,1157.47,0.88,498514.9,825880.5,1042.26,19.65665178,9.4,9.5,97991.34,0.01,0,0,0,0,0,0,0,2,      강관 제조업,0,
동양철관(주),8970,201912,2.61,0.34,-1.41,-1.74,0.97,0.89,10.73,1.09,2.24,2.26,2.27,1.09,1,6.28,4.62,2.09,8.38,2.06,1.93,2.04,90,104.79,65.54,0.87,105.68,27.52,-12.6,-6.5,-23.52,48.62,30.26,48.38,227.76,94.97,51.38,37.46,819.35,2.21,431608.4,759033.59,943.63,23.96763392,10.96,11.01,103446.32,0.11,0,0,0,0,0,0,0,1,      강관 제조업,0,
삼강엠앤티(주),100090,201112,-1.42,9.96,8.39,19.47,25.09,26.29,13.55,3.7,22.22,0,0,3.47,0.94,31.28,7.91,1.15,15.13,6,1.11,5.62,-4.36,29.69,25.34,1.93,503.05,0,13.13,12.23,0,16.58,14.82,17.36,166.81,352.56,83.42,14.65,-6.19,-41.1,618476.74,126719.41,802.73,0,0,0,0,0,0,0,0,0,0,0,0,3,      강관 제조업,0,
삼강엠앤티(주),100090,201212,-1.42,19.42,23.19,8.12,57.28,7.11,9.25,-0.3,-1.37,0,0,-0.27,0.87,42.95,6.59,1.06,10.54,4.5,1.09,5.31,-4,28.11,25.85,0.28,357.88,0,8.1,7.88,0,21.84,14.45,15.72,151.4,256.01,78.16,8.05,-3.15,-40.2,743250.58,145791.92,895.12,0,0,0,0,0,0,0,0,0,0,0,0,1,      강관 제조업,0,
삼강엠앤티(주),100090,201312,-3.56,-0.72,-1.78,4.42,-25.62,-29.14,2.9,-9.9,-29.61,0,0,-5.66,0.57,27.55,4.65,0.69,6.61,2.99,0.71,3.54,-2.75,28.4,23.64,2.58,511.17,0,-0.38,-0.55,0,16.36,13.76,16.53,121.59,355.75,83.64,16.74,-6.64,-41.68,623752.17,127723.33,768.22,0,0,0,0,0,0,0,0,0,0,0,0,2,      강관 제조업,0,
삼강엠앤티(주),100090,201412,-1.42,-3.38,0.72,-23.93,8.24,17.37,13.09,2.14,8.45,0,0,1.46,0.68,24.58,7,0.81,8.15,3.95,0.83,4.62,-2.26,17.41,14.66,1.11,445.55,0,5.36,6.28,0,18.33,10.95,13.02,93.39,407.72,81.67,15.85,-3.34,-61.72,599431.06,130101.1,704.09,0,0,0,0,0,0,0,0,0,0,0,0,3,      강관 제조업,0,
삼강엠앤티(주),100090,201512,-1.42,7.09,-3.26,71.55,24.92,12.06,14.13,4.08,15.43,0,0,3.07,0.75,43.12,5.72,0.92,7.42,3.79,0.94,4.42,-2.79,28.53,27.2,0.65,367.69,0,5.19,5.6,0,21.38,19.87,20.85,142.43,341.73,78.62,4.69,-1.87,-52.22,516449.1,116850.84,673.22,0,0,0,0,0,0,0,0,0,0,0,0,3,      강관 제조업,0,
삼강엠앤티(주),100090,201612,-1.42,-9.71,-3.14,-34.47,29.37,-10.04,11.28,1.83,4.88,0,0,1.26,0.69,71.63,4.85,0.86,7.31,2.67,0.93,3.8,-2.99,23.75,22.63,3.76,226.39,0,5.47,5.22,0,30.64,14.42,15.13,139.07,207.93,69.36,4.74,-1.48,-48.57,625854.92,146515.43,761.23,0,0,0,0,0,0,0,0,0,0,0,0,3,      강관 제조업,0,
삼강엠앤티(주),100090,201712,-3.09,66.54,-3.59,34.63,132.25,-29.61,-5.45,78.21,77.8,-4.46,-17.04,29.71,0.38,101.92,4.45,0.62,7.23,1,0.62,2.88,-2.52,38,37.48,14.52,112.69,38.59,-0.51,-0.95,-0.75,47.02,11.12,11.27,164.88,63.09,52.98,1.38,-0.85,-18.39,1496322.92,377141.3,1727.89,25.81776715,22.36,96.37,386317.17,0,0,0,0,0,0,0,0,1,      강관 제조업,0,
삼강엠앤티(주),100090,201812,-3.56,1.43,2.78,-7.73,-9.51,16.98,-15.03,-41.8,-25.33,-6.61,-24.54,-11.26,0.27,35.72,5.93,0.31,6.53,0.61,0.49,2.5,-2.8,34.94,29.59,2.19,138.4,41.32,-4.78,-10.37,-6.72,41.95,8.69,10.25,64.05,69.98,58.05,15.31,-8.22,-19.1,1965475.59,505197.78,2241.91,-1.272942544,-1.12,-4.17,-25019.38,0,0,0,0,0,0,0,1,1,      강관 제조업,0,
삼강엠앤티(주),100090,201912,-1.42,16.7,1.09,157.44,-13.25,167.1,-1.16,-9.66,-17.62,-3.53,-5.36,-6.37,0.66,29.45,13.69,0.8,7.79,1.82,1.03,3.9,-4.74,46.68,40.77,4.08,220.74,35.33,0.66,0.74,1.29,31.18,19.76,22.62,42.92,155.44,68.82,12.65,-11.07,-25.84,1650080.29,206034.34,2172.77,0.7259393,0.55,0.9,11978.58,0,0,0,0,0,0,0,0,2,      강관 제조업,0,
흥구석유(주),24060,201112,10.35,-1.97,-5.85,-5.49,2.09,8.12,3.71,0.76,3.16,0,0,2.6,3.42,67.88,24.42,5.64,478766.75,4.17,19.18,15.84,82.69,165.07,132.22,10.82,19.29,0,9.95,0.47,0,83.83,17,21.22,1283650.89,15.34,16.17,19.9,50.48,8.37,351367.02,16970.02,590.33,0,0,0,0,0,0,0,0,0,0,0,0,4,      액체연료 및 관련제품 도매업,0,
흥구석유(주),24060,201212,4.66,-1.14,-0.52,-2.59,1.41,4.39,3.09,0.53,2.26,0,0,1.91,3.63,77.69,24.98,6.08,220503.03,4.28,24.07,17.24,84.94,169.86,130.54,8.52,16.28,0,29.39,1.13,0,86,16.07,20.91,658728.34,14.32,14,23.15,56.29,8.6,382391.85,18565.5,638.46,0,0,0,0,0,0,0,0,0,0,0,0,4,      액체연료 및 관련제품 도매업,0,
흥구석유(주),24060,201312,-1.98,-4.74,-0.42,-20.97,0.75,-8.91,3.28,0.29,1.13,0,0,1,3.41,65.31,28.62,5.57,202158.67,3.85,29.42,17.77,76.62,210.77,146.82,11.87,9.95,0,41.89,1.09,0,90.95,12.08,17.35,764872.12,9.05,9.05,30.34,57.73,9.12,408722.31,20488.65,652.85,0,0,0,0,0,0,0,1,0,0,0,0,3,      액체연료 및 관련제품 도매업,0,
흥구석유(주),24060,201412,64.35,-2.83,-8.83,32.81,2.23,-22.26,4.19,0.93,2.73,0,0,2.55,2.75,62.72,30.71,4.54,199918.93,2.95,41.03,13.45,26.95,796.68,691.83,217.08,4.5,0,139.01,2.14,0,95.69,20.59,23.71,541444.49,3.11,4.31,13.16,15.05,20.74,376066.23,21255.6,640.22,0,0,0,0,0,0,0,0,0,0,0,0,4,      액체연료 및 관련제품 도매업,1,
흥구석유(주),24060,201512,8.39,12.89,-0.74,-15.96,3.11,-19.73,4.71,1.89,4.36,0,0,3.98,2.11,77.59,28.89,3.83,114471.12,2.31,24.23,10.28,28.08,504.11,443.66,92.5,14.4,0,44.61,2.83,0,87.41,15.54,17.65,282311.42,4.01,12.59,11.99,14.96,14.15,407209.36,20921.22,788.43,0,0,0,0,0,0,0,0,0,0,0,0,2,      액체연료 및 관련제품 도매업,0,1
흥구석유(주),24060,201612,7.66,1.39,-5.61,7.35,1.39,-7.26,5.33,1.51,3.17,0,0,2.77,1.83,65.28,29.06,3.67,179576.67,2.09,14.54,10.07,25.69,411.65,341.54,40.08,14.4,0,28.21,1.95,0,87.41,15.51,18.69,466777.1113,5.19,12.59,17.03,22.49,14.15,396362.66,21085.48,824.35,0,0,0,0,0,0,0,0,0,0,0,0,2,      액체연료 및 관련제품 도매업,0,1
흥구석유(주),24060,201712,5.91,0.98,-0.56,7.34,0.83,8.12,5.07,1.33,2.97,0,0,2.6,1.96,55.97,26.52,4.1,5044.25,2.24,15.46,10.14,44.86,177.5,146.69,17.75,14.56,0,13.16,0.86,0,87.29,16.42,19.87,10241.82,12.83,12.71,17.36,39.76,8.68,406837.44,21849.17,859.27,0,0,0,0,0,0,0,0,0,0,0,0,4,      액체연료 및 관련제품 도매업,0,1
흥구석유(주),24060,201812,12.66,-5.89,-0.36,-21.19,0.99,6.87,5,1.43,3.38,0,0,3.06,2.14,74.43,30.35,4.4,5128.7,2.37,22.28,11.71,38.15,329.17,290.09,105.67,6.76,0,69.29,1.99,0,93.67,14.66,16.64,139592.04,5.4,6.33,11.87,17.06,11.59,448808.43,24696.98,895.3,0,0,0,0,0,0,0,0,0,0,0,0,4,      액체연료 및 관련제품 도매업,0,1
흥구석유(주),24060,201912,252.02,11.24,-7,80.74,9.31,-9.35,5.14,5.5,11.25,0,0,10.44,1.9,64.9,30.7,4.14,23497.93,2.04,26.38,8.58,16.78,485.39,422.76,49.75,8.65,0,43.35,1.92,0,92.04,23.55,27.04,53375.77,6.05,7.96,12.9,16.25,21.47,443791.11,25219.53,1059.01,0,0,0,0,0,0,0,0,0,0,0,0,3,      액체연료 및 관련제품 도매업,0,1
(주)비엠티,86670,201112,3.35,0.76,-7.29,7.07,6.19,5.68,25.18,7.01,8.06,8.4,13.4,4.39,0.63,1.71,3.73,1.35,13.78,1.15,1.38,1.29,5.86,173.81,74.05,13.32,78.99,31.75,6.95,4.91,9.66,55.87,21.39,50.2,306.73,51.7,44.13,57.4,135.17,21.32,200694.44,79326.73,464.16,39.62124886,17.13,27.45,79517.64,2.77,0,0,0,0,0,0,0,3,"      탭, 밸브 및 유사장치 제조업",0,
(주)비엠티,86670,201212,2.62,-0.58,-1.12,0.39,2.09,-2.73,26.05,2.66,2.86,4.66,7.65,1.62,0.61,1.49,4.05,1.37,11.71,1.08,1.4,1.21,5.04,191.65,71.97,16.95,74.3,31.15,14.78,10.32,20.22,57.37,19.04,50.69,254.17,46.1,42.63,62.45,130.58,24.24,171287.16,70858.58,389.53,33.94413035,14.93,24.45,58141.94,3.75,0,0,0,0,0,0,1,3,"      탭, 밸브 및 유사장치 제조업",0,
(주)비엠티,86670,201312,8.61,28.59,13.21,46.44,26.87,15.81,29.37,6.36,6.91,8.33,13.46,3.93,0.62,1.5,4.04,1.5,11.43,1.09,1.44,1.13,5.27,156.62,83,32.44,76.67,31.25,3.25,2.56,4.51,56.6,30.59,57.73,290.14,65.11,43.4,47.01,130.03,20.87,156799.64,52353.73,403.32,0,16.11,29.29,64961.47,3.2,0,0,0,0,1,0,1,1,"      탭, 밸브 및 유사장치 제조업",0,
(주)비엠티,86670,201412,5.88,3.7,7.26,1.87,7.53,17.15,27.68,6.84,7.51,6.02,9.52,4.33,0.63,1.71,3.4,1.6,10.52,1.1,1.49,1.11,5.74,161.65,86.69,23.2,70.37,31.79,2.59,1.72,3.37,58.7,30.41,56.71,315.52,59.77,41.3,46.37,121.59,21.63,153579.86,49298.62,386.45,40.81100217,16.22,26.11,62677.48,3.82,0,0,0,0,0,0,0,3,"      탭, 밸브 및 유사장치 제조업",0,
(주)비엠티,86670,201512,2.66,-2.26,-1.95,-2.04,1,-8.15,25.67,4.28,4.14,2.34,4.05,2.47,0.58,1.77,2.63,1.43,13.01,0.97,1.43,1.02,5.3,163.35,99.41,25.78,64.86,34.47,6.3,4.25,7.19,60.66,34.59,56.84,942.41,57.37,39.34,39.14,100.94,22.04,153894.93,49381.42,383.84,38.69137514,15.51,26.57,59544.07,4.51,0,0,0,0,0,0,0,2,"      탭, 밸브 및 유사장치 제조업",0,
(주)비엠티,86670,201612,-1.5,-0.09,-1.51,0.84,-3.45,-25.39,24.31,-2.89,-2.11,-1.23,-2.82,-1.26,0.44,1.49,2.02,1.09,12.75,0.73,1.08,0.76,5.24,140.86,86.81,33.28,70.6,34.56,11.77,11.17,14.09,58.62,35.36,57.37,440.57,69.48,41.38,38.37,132.27,16.64,153978.08,53247.92,391.44,27.26658537,10.73,24.6,41984.56,5.29,0,0,0,0,0,0,0,3,"      탭, 밸브 및 유사장치 제조업",0,
