회사명,거래소코드,회계년도,매출채권(IFRS연결)(천원),매입채무(IFRS연결)(천원),매출채권(IFRS)(천원),매입채무(IFRS)(천원)
삼성에스디에스(주),018260,2014/12,887331575,361941382,716240731,215864623
삼성에스디에스(주),018260,2015/12,935602950,392543289,698077837,232052306
삼성에스디에스(주),018260,2016/12,1046092371,389602937,718117303,178749857
삼성에스디에스(주),018260,2017/12,1214226046,443247815,871677613,208189774
삼성에스디에스(주),018260,2018/12,1305368492,553320727,883662700,229095104
삼성에스디에스(주),018260,2019/12,1455721597,544465103,935188890,165445663
삼성엔지니어링(주),028050,2011/12,1054497945,1853267517,768154193,1719775179
삼성엔지니어링(주),028050,2012/12,989323502,1591727333,883042063,1404007648
삼성엔지니어링(주),028050,2013/12,1112244542,1696538774,1018327162,1437156715
삼성엔지니어링(주),028050,2014/12,1016737047,1781349561,960997268,1498609945
삼성엔지니어링(주),028050,2015/12,758159859,1462971661,698551182,1276963094
삼성엔지니어링(주),028050,2016/12,1059228674,798185175,977036636,656565973
삼성엔지니어링(주),028050,2017/12,1376136405,478088408,1207608914,358233364
삼성엔지니어링(주),028050,2018/12,1396981848,502477317,1355823967,449637964
삼성엔지니어링(주),028050,2019/12,1228334083,515715496,1191049891,439544063
삼성전기(주),009150,2011/12,833474270,396818926,668143710,365845594
삼성전기(주),009150,2012/12,931330927,475995676,801973649,396274754
삼성전기(주),009150,2013/12,724899295,393257843,700976391,411875582
삼성전기(주),009150,2014/12,901814442,391168251,749252542,429897417
삼성전기(주),009150,2015/12,684457233,272433166,651318262,281626437
삼성전기(주),009150,2016/12,647683392,395772391,534428145,323918089
삼성전기(주),009150,2017/12,828687653,281305654,735503437,398842549
삼성전기(주),009150,2018/12,984737784,276666924,720094678,279981775
삼성전기(주),009150,2019/12,976076541,263006724,841205488,276471768
삼성전자(주),005930,2011/12,22096724000,10276727000,15373366000,6983494000
삼성전자(주),005930,2012/12,24138022000,9489111000,17492549000,5785104000
삼성전자(주),005930,2013/12,25256207000,8437139000,17946274000,5742116000
삼성전자(주),005930,2014/12,24694610000,7914704000,19136771000,4677527000
삼성전자(주),005930,2015/12,25168026000,6187291000,20463848000,3887983000
삼성전자(주),005930,2016/12,24279211000,6485039000,23771781000,6162650000
삼성전자(주),005930,2017/12,27695995000,9083907000,28196797000,6398629000
삼성전자(주),005930,2018/12,33867733000,8479916000,25193855000,7315631000
삼성전자(주),005930,2019/12,35471753000,8718222000,26293430000,7547273000
삼성제약(주),001360,2011/12,,,68343000,14405249
삼성제약(주),001360,2012/12,,,63690000,14506262
삼성제약(주),001360,2013/12,,,69195032,15317975
삼성제약(주),001360,2014/12,,,36448203,4660592
삼성제약(주),001360,2015/12,35270979,2720881,33448575,2413346
삼성제약(주),001360,2016/12,33594690,4284952,32487792,3645790
삼성제약(주),001360,2017/12,32155030,6211166,31808598,5606165
삼성제약(주),001360,2018/12,33318460,4692344,32602766,3885294
삼성제약(주),001360,2019/12,,,21161007,6972220
삼성중공업(주),010140,2011/12,841458563,829668790,837791507,839957648
삼성중공업(주),010140,2012/12,728255209,1436067208,715637472,1442953839
삼성중공업(주),010140,2013/12,468425575,1621593201,448356470,1630782842
삼성중공업(주),010140,2014/12,766105470,1494781646,674054254,1487268953
삼성중공업(주),010140,2015/12,350650287,1413719841,146769615,1383452666
삼성중공업(주),010140,2016/12,389247494,1320711146,297668715,1266189731
삼성중공업(주),010140,2017/12,344452534,642646767,249092686,613320350
삼성중공업(주),010140,2018/12,508283714,635912474,405892572,622842005
삼성중공업(주),010140,2019/12,286983403,651155518,262418802,644475708
삼아알미늄(주),006110,2011/12,,,33597869,11914148
삼아알미늄(주),006110,2012/12,,,30396677,11067682
삼아알미늄(주),006110,2013/12,,,29335810,11352912
삼아알미늄(주),006110,2014/12,,,25413819,9978512
삼아알미늄(주),006110,2015/12,,,25879700,9089087
삼아알미늄(주),006110,2016/12,,,28026721,9520689
삼아알미늄(주),006110,2017/12,,,28463951,12101301
삼아알미늄(주),006110,2018/12,29520019,11585668,28317366,9344736
삼아알미늄(주),006110,2019/12,28009914,11231163,25796455,7556926
삼아제약(주),009300,2011/12,,,19337698,1953688
삼아제약(주),009300,2012/12,,,17803835,1666339
삼아제약(주),009300,2013/12,,,18709725,1744753
삼아제약(주),009300,2014/12,,,18207987,1625232
삼아제약(주),009300,2015/12,,,18850270,2794113
삼아제약(주),009300,2016/12,,,21286029,4756453
삼아제약(주),009300,2017/12,,,19363995,3321934
삼아제약(주),009300,2018/12,,,21617574,3046247
삼아제약(주),009300,2019/12,22344005,3893574,22344005,3893574
삼양식품(주),003230,2011/12,40385644,38261482,37570677,38305185
삼양식품(주),003230,2012/12,33924557,29780307,31500339,31207490
삼양식품(주),003230,2013/12,35398042,30242159,34395315,30643462
삼양식품(주),003230,2014/12,30598275,29060351,29769950,29495456
삼양식품(주),003230,2015/12,25073978,28402003,24703851,29287204
삼양식품(주),003230,2016/12,28782284,41702057,28255593,42791626
삼양식품(주),003230,2017/12,38962190,62104460,38565285,64618978
삼양식품(주),003230,2018/12,39797575,41411937,39195601,46718600
삼양식품(주),003230,2019/12,55628528,48325138,54845146,56026219
삼양통상(주),002170,2011/12,34139348,4422304,33744357,4323069
삼양통상(주),002170,2012/12,35342186,5902990,34574122,5655683
삼양통상(주),002170,2013/12,28452440,6969055,26924745,6798414
삼양통상(주),002170,2014/12,43451110,9530379,43332462,9112850
삼양통상(주),002170,2015/12,50485499,7263748,49599060,7004748
삼양통상(주),002170,2016/12,46000552,4061983,44095180,3864874
삼양통상(주),002170,2017/12,41748206,5945562,41099486,5704754
삼양통상(주),002170,2018/12,48708187,3240826,48813463,2963987
삼양통상(주),002170,2019/12,48223169,5171829,48225107,4813260
삼영무역(주),002810,2011/12,75624620,23795903,76172351,23537501
삼영무역(주),002810,2012/12,69784500,20050083,69876301,20055510
삼영무역(주),002810,2013/12,66950022,26262069,67281189,27025030
삼영무역(주),002810,2014/12,61693475,27590175,61864366,29163219
삼영무역(주),002810,2015/12,52252335,19197519,52208174,20338392
삼영무역(주),002810,2016/12,58748159,23058480,58232145,24034203
삼영무역(주),002810,2017/12,66283883,27356585,66545735,29019047
삼영무역(주),002810,2018/12,56923995,23590524,57457310,24966040
삼영무역(주),002810,2019/12,77910710,47653766,52450983,23772125
삼영엠텍(주),054540,2011/12,40057955,11121979,28293933,8698180
삼영엠텍(주),054540,2012/12,35709955,14226748,22229584,12728121
삼영엠텍(주),054540,2013/12,44904412,14467378,32507247,14281514
삼영엠텍(주),054540,2014/12,42634329,13618775,26250235,11883914
삼영엠텍(주),054540,2015/12,42438103,9419163,28390418,8549560
삼영엠텍(주),054540,2016/12,24729723,7353804,12924486,6722351
삼영엠텍(주),054540,2017/12,23817360,6213430,16661642,6469971
삼영엠텍(주),054540,2018/12,21303718,6606017,13557015,7025697
삼영엠텍(주),054540,2019/12,13308823,4794991,10076352,4745745
삼영이엔씨(주),065570,2011/12,,,21457810,2780677
삼영이엔씨(주),065570,2012/12,,,24798931,1478673
삼영이엔씨(주),065570,2013/12,,,26632538,1472201
삼영이엔씨(주),065570,2014/12,,,28399100,1762851
삼영이엔씨(주),065570,2015/12,,,23353456,1040728
삼영이엔씨(주),065570,2016/12,,,24023455,1271469
삼영이엔씨(주),065570,2017/12,23883443,736086,23883443,728835
삼영이엔씨(주),065570,2018/12,19105183,1136129,19105183,1136129
삼영이엔씨(주),065570,2019/12,,,16192878,1907138
삼영전자공업(주),005680,2011/12,59507636,12214660,51230751,6520599
삼영전자공업(주),005680,2012/12,53404047,11769242,41000171,6253650
삼영전자공업(주),005680,2013/12,51365689,9492692,41507168,6493813
삼영전자공업(주),005680,2014/12,46996126,8687668,35183808,5406489
삼영전자공업(주),005680,2015/12,45525886,10427054,30916649,14227608
삼영전자공업(주),005680,2016/12,44376150,11258518,29742217,10005683
삼영전자공업(주),005680,2017/12,44842211,12199317,30706200,7962088
삼영전자공업(주),005680,2018/12,42642858,13521654,31352236,10924307
삼영전자공업(주),005680,2019/12,34375828,9251224,24081375,6254214
삼영화학공업(주),003720,2011/12,38487418,24278835,39043348,24191201
삼영화학공업(주),003720,2012/12,35728361,24109425,33165215,21666547
삼영화학공업(주),003720,2013/12,33789144,24905478,30437391,22890932
삼영화학공업(주),003720,2014/12,32596912,19879817,26815521,14623460
삼영화학공업(주),003720,2015/12,31101083,17413216,23906797,11323809
삼영화학공업(주),003720,2016/12,29523525,20319418,26062764,14262071
삼영화학공업(주),003720,2017/12,26198377,13336748,23328744,10570168
삼영화학공업(주),003720,2018/12,28133951,10365160,25476983,8868874
삼영화학공업(주),003720,2019/12,29662246,9564518,27856852,8809777
삼익티에이치케이(주),004380,2011/12,,,57370930,51432315
삼익티에이치케이(주),004380,2012/12,,,33066806,15691426
삼익티에이치케이(주),004380,2013/12,,,39784743,19178608
삼익티에이치케이(주),004380,2014/12,,,41499271,23196577
삼익티에이치케이(주),004380,2015/12,,,42473938,21535623
삼익티에이치케이(주),004380,2016/12,,,68465675,41687594
삼익티에이치케이(주),004380,2017/12,,,58336166,33749258
삼익티에이치케이(주),004380,2018/12,,,47257148,37890722
삼익티에이치케이(주),004380,2019/12,,,54101742,31652875
삼일제약(주),000520,2011/12,27499983,7043467,26970481,7033791
삼일제약(주),000520,2012/12,25201236,6899970,24629696,6889145
삼일제약(주),000520,2013/12,27405049,5973434,27004790,5973434
삼일제약(주),000520,2014/12,30225435,5922081,29951457,5922246
삼일제약(주),000520,2015/12,31741322,6123116,31511189,6123116
삼일제약(주),000520,2016/12,31828254,5965266,31729028,5965266
삼일제약(주),000520,2017/12,33525493,9013990,33405647,9014610
삼일제약(주),000520,2018/12,24035715,9235647,23962139,9240086
삼일제약(주),000520,2019/12,26142796,9129708,26050374,9129708
삼정펄프(주),009770,2011/12,,,20950539,12633510
삼정펄프(주),009770,2012/12,,,17166037,6939571
삼정펄프(주),009770,2013/12,,,15482059,7977031
삼정펄프(주),009770,2014/12,,,16783438,8737761
삼정펄프(주),009770,2015/12,,,15010606,8471824
삼정펄프(주),009770,2016/12,14022624,9800257,14022624,9800257
삼정펄프(주),009770,2017/12,13541161,8046999,13541161,8046999
삼정펄프(주),009770,2018/12,14352819,9229453,14352819,9229453
삼정펄프(주),009770,2019/12,,,15732636,6581567
삼지전자(주),037460,2011/12,,,11922393,12831705
삼지전자(주),037460,2012/12,,,14995203,5947986
삼지전자(주),037460,2013/12,,,8513872,4913740
삼지전자(주),037460,2014/12,,,6085980,4299599
삼지전자(주),037460,2015/12,204663392,60026211,3900955,3607197
삼지전자(주),037460,2016/12,208610679,64337796,10383841,6733390
삼지전자(주),037460,2017/12,227049777,75783369,11916770,10541366
삼지전자(주),037460,2018/12,212355509,75332784,14281620,10036567
삼지전자(주),037460,2019/12,143521069,39947803,6492201,4765207
삼진제약(주),005500,2011/12,,,119734384,15732007
삼진제약(주),005500,2012/12,,,100613286,19427995
삼진제약(주),005500,2013/12,,,97984739,12028008
삼진제약(주),005500,2014/12,,,90638349,16149852
삼진제약(주),005500,2015/12,,,92083444,15545669
삼진제약(주),005500,2016/12,,,87749197,20506951
삼진제약(주),005500,2017/12,,,81050720,21422391
삼진제약(주),005500,2018/12,,,67807113,17947151
삼진제약(주),005500,2019/12,,,55764142,15667088
삼천당제약(주),000250,2011/12,,,23034975,2932226
삼천당제약(주),000250,2012/12,24515599,4205240,20679587,2734892
삼천당제약(주),000250,2013/12,26989913,3302230,22201545,2188204
삼천당제약(주),000250,2014/12,28821354,7320192,22422276,4717614
삼천당제약(주),000250,2015/12,28360274,4770235,23198494,3434781
삼천당제약(주),000250,2016/12,32251535,3827532,25391389,2841108
삼천당제약(주),000250,2017/12,31488048,4434709,26343858,3126448
삼천당제약(주),000250,2018/12,31897860,3393207,26278256,2633229
삼천당제약(주),000250,2019/12,31129224,3617239,24620947,2664911
삼천리자전거(주),024950,2011/12,,,4957560,30713
삼천리자전거(주),024950,2012/12,,,5578953,247034
삼천리자전거(주),024950,2013/12,,,9390794,1260247
삼천리자전거(주),024950,2014/12,,,8090191,690303
삼천리자전거(주),024950,2015/12,,,10243059,1312776
삼천리자전거(주),024950,2016/12,26170242,2154815,16151178,277955
삼천리자전거(주),024950,2017/12,23391816,1807547,15446370,1398521
삼천리자전거(주),024950,2018/12,16659794,3788670,10820326,3296764
삼천리자전거(주),024950,2019/12,12078645,2349112,9027027,2128975
삼현철강(주),017480,2011/12,,,54769131,18540295
삼현철강(주),017480,2012/12,,,47794438,21440605
삼현철강(주),017480,2013/12,,,49328276,21907048
삼현철강(주),017480,2014/12,,,52605900,19819297
삼현철강(주),017480,2015/12,,,30444389,9364207
삼현철강(주),017480,2016/12,,,38291604,14869147
삼현철강(주),017480,2017/12,,,45297198,11907778
삼현철강(주),017480,2018/12,,,50939626,16277893
삼현철강(주),017480,2019/12,,,53601742,18318209
삼호개발(주),010960,2011/12,42170946,24541843,42170946,24541843
삼호개발(주),010960,2012/12,57290955,22681779,56278782,22681779
삼호개발(주),010960,2013/12,49236563,1347640,49397173,21178056
삼호개발(주),010960,2014/12,39435563,18545336,38774899,18545889
삼호개발(주),010960,2015/12,44317746,25519335,44149393,25509874
삼호개발(주),010960,2016/12,39069388,22493681,38938906,22506881
삼호개발(주),010960,2017/12,32757191,24155618,32756421,24167005
삼호개발(주),010960,2018/12,35407650,29618756,35406600,29629256
삼호개발(주),010960,2019/12,30655307,29054298,30655307,28919791
삼화왕관(주),004450,2011/12,,,16046704,8775087
삼화왕관(주),004450,2012/12,,,16961213,7249503
삼화왕관(주),004450,2013/12,,,17250148,7247484
삼화왕관(주),004450,2014/12,,,15848426,6963587
삼화왕관(주),004450,2015/12,,,16928990,6937911
삼화왕관(주),004450,2016/12,,,18269006,8027285
삼화왕관(주),004450,2017/12,,,22053542,9678219
삼화왕관(주),004450,2018/12,,,18189925,7988472
삼화왕관(주),004450,2019/12,19918126,9472239,18073497,7730856
삼화전기(주),009470,2011/12,48521167,24634834,35714567,18191316
삼화전기(주),009470,2012/12,50092706,27860217,38010181,21534521
삼화전기(주),009470,2013/12,52238391,29368200,39821222,23149893
삼화전기(주),009470,2014/12,45247188,26293824,34973019,23909242
삼화전기(주),009470,2015/12,49703662,30655636,35139682,24613737
삼화전기(주),009470,2016/12,52950128,39521712,33400676,30382430
삼화전기(주),009470,2017/12,47462226,34999530,30589796,25666627
삼화전기(주),009470,2018/12,38025352,28856627,22715350,21491013
삼화전기(주),009470,2019/12,35695030,25465759,22930356,23448200
