회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS연결)(천원),계속영업이익(손실)(IFRS연결)(천원)
티제이미디어(주),032540,2013/12,376614,521632
티제이미디어(주),032540,2014/12,-863631,-230716
티제이미디어(주),032540,2015/12,1729616,2046184
티제이미디어(주),032540,2016/12,276727,861502
티제이미디어(주),032540,2017/12,2263115,1674129
티제이미디어(주),032540,2018/12,-1770794,-1589132
티제이미디어(주),032540,2019/12,451684,901690
티케이지애강(주),022220,2011/12,2793647,-3674097
티케이지애강(주),022220,2012/12,-1999797,7453316
티케이지애강(주),022220,2013/12,-1266457,-9242209
티케이지애강(주),022220,2014/12,-5051602,-13739961
티케이지애강(주),022220,2015/12,2197134,-139027
티케이지애강(주),022220,2016/12,6747211,5413452
티케이지애강(주),022220,2017/12,11473251,9528745
티케이지애강(주),022220,2018/12,10038886,7510360
티케이지애강(주),022220,2019/12,10214468,11522828
티케이지휴켐스(주),069260,2011/12,52751760,51537570
티케이지휴켐스(주),069260,2012/12,65932967,52194435
티케이지휴켐스(주),069260,2013/12,59660817,50290636
티케이지휴켐스(주),069260,2014/12,52770756,38041971
티케이지휴켐스(주),069260,2015/12,43596108,34222746
티케이지휴켐스(주),069260,2016/12,76890818,39903581
티케이지휴켐스(주),069260,2017/12,152631860,110056577
티케이지휴켐스(주),069260,2018/12,139208783,105081366
티케이지휴켐스(주),069260,2019/12,106356572,70312286
팅크웨어(주),084730,2011/12,,
팅크웨어(주),084730,2012/12,,
팅크웨어(주),084730,2013/12,1395293,-2719681
팅크웨어(주),084730,2014/12,4399971,953947
팅크웨어(주),084730,2015/12,3107285,919853
팅크웨어(주),084730,2016/12,5484247,2107564
팅크웨어(주),084730,2017/12,7052215,2220487
팅크웨어(주),084730,2018/12,7722988,1918367
팅크웨어(주),084730,2019/12,7827476,4050708
파나케이아(주),058530,2011/12,1571027,263657
파나케이아(주),058530,2012/12,1433159,-3625798
파나케이아(주),058530,2013/12,1948299,717415
파나케이아(주),058530,2014/12,294114,-2799260
파나케이아(주),058530,2015/12,455969,420975
파나케이아(주),058530,2016/12,3924509,1898340
파나케이아(주),058530,2017/12,-13910163,-23692429
파나케이아(주),058530,2018/12,-14324756,-17434471
파나케이아(주),058530,2019/12,3401740,-24929147
파미셀(주),005690,2011/12,-16310406,-18185956
파미셀(주),005690,2012/12,-14032233,-17649474
파미셀(주),005690,2013/12,-7636968,-25700965
파미셀(주),005690,2014/12,,
파미셀(주),005690,2015/12,,
파미셀(주),005690,2016/12,,
파미셀(주),005690,2017/12,,
파미셀(주),005690,2018/12,,
파미셀(주),005690,2019/12,,
팜젠사이언스(주),004720,2011/12,-3898392,-8846737
팜젠사이언스(주),004720,2012/12,-5031041,-5326181
팜젠사이언스(주),004720,2013/12,-3430916,-3779193
팜젠사이언스(주),004720,2014/12,-3609964,-4620659
팜젠사이언스(주),004720,2015/12,4524306,2083070
팜젠사이언스(주),004720,2016/12,4835179,3470531
팜젠사이언스(주),004720,2017/12,6010943,4433382
팜젠사이언스(주),004720,2018/12,4985932,4495677
팜젠사이언스(주),004720,2019/12,1187320,235996
패션플랫폼(주),225590,2015/12,,
패션플랫폼(주),225590,2016/12,,
패션플랫폼(주),225590,2017/12,,
패션플랫폼(주),225590,2018/12,,
패션플랫폼(주),225590,2019/12,,
팬오션(주),028670,2011/12,-22956000,-21984000
팬오션(주),028670,2012/12,-214590000,-466865000
팬오션(주),028670,2013/12,-228798000,-1909683000
팬오션(주),028670,2014/12,215955000,789188000
팬오션(주),028670,2015/12,229370000,46966000
팬오션(주),028670,2016/12,167901000,97089000
팬오션(주),028670,2017/12,195023000,141275000
팬오션(주),028670,2018/12,203936000,148645000
팬오션(주),028670,2019/12,210019000,147727000
퍼스텍(주),010820,2011/12,2601390,2748069
퍼스텍(주),010820,2012/12,1979096,2589407
퍼스텍(주),010820,2013/12,2725793,2375019
퍼스텍(주),010820,2014/12,2775079,1623965
퍼스텍(주),010820,2015/12,1866126,2528202
퍼스텍(주),010820,2016/12,461659,-368076
퍼스텍(주),010820,2017/12,1072093,3773446
퍼스텍(주),010820,2018/12,,
퍼스텍(주),010820,2019/12,,
펌텍코리아(주),251970,2019/12,26860377,22893194
페이퍼코리아(주),001020,2011/12,-14276054,-27798668
페이퍼코리아(주),001020,2012/12,19203338,3206356
페이퍼코리아(주),001020,2013/12,3090212,-10110861
페이퍼코리아(주),001020,2014/12,-11563977,-24200772
페이퍼코리아(주),001020,2015/12,-46404901,-59279252
페이퍼코리아(주),001020,2016/12,-22334215,-37131141
페이퍼코리아(주),001020,2017/12,-34186362,-102967842
페이퍼코리아(주),001020,2018/12,2178439,-38061342
페이퍼코리아(주),001020,2019/12,-1298140,-27833230
평화산업(주),090080,2011/12,-299906,-1064771
평화산업(주),090080,2012/12,2308476,-2284389
평화산업(주),090080,2013/12,786580,1033333
평화산업(주),090080,2014/12,-578034,-2237125
평화산업(주),090080,2015/12,631392,2873822
평화산업(주),090080,2016/12,524690,1710963
평화산업(주),090080,2017/12,-8867913,-7925310
평화산업(주),090080,2018/12,-16047708,-44077298
평화산업(주),090080,2019/12,-2308169,-7210044
평화홀딩스(주),010770,2011/12,396267,-12395708
평화홀딩스(주),010770,2012/12,10976242,-3576317
평화홀딩스(주),010770,2013/12,9600086,5468514
평화홀딩스(주),010770,2014/12,3948767,-15272141
평화홀딩스(주),010770,2015/12,5335084,1129793
평화홀딩스(주),010770,2016/12,16123822,6858026
평화홀딩스(주),010770,2017/12,-5971991,-5486688
평화홀딩스(주),010770,2018/12,-24849816,-63596620
평화홀딩스(주),010770,2019/12,-3569608,-21766311
포스코스틸리온(주),058430,2011/12,,
포스코스틸리온(주),058430,2012/12,,
포스코스틸리온(주),058430,2013/12,2647626,-5172750
포스코스틸리온(주),058430,2014/12,8164839,-2298404
포스코스틸리온(주),058430,2015/12,23128971,7825108
포스코스틸리온(주),058430,2016/12,41064089,31409664
포스코스틸리온(주),058430,2017/12,24391811,17527988
포스코스틸리온(주),058430,2018/12,17751241,10804281
포스코스틸리온(주),058430,2019/12,9977353,2577866
포스코홀딩스(주),005490,2011/12,5408101367,3714285845
포스코홀딩스(주),005490,2012/12,3653107747,2385606843
포스코홀딩스(주),005490,2013/12,2996133864,1355180338
포스코홀딩스(주),005490,2014/12,3213530266,556659146
포스코홀딩스(주),005490,2015/12,2410042582,-96181234
포스코홀딩스(주),005490,2016/12,2844324579,1048168660
포스코홀딩스(주),005490,2017/12,4621833653,2973469161
포스코홀딩스(주),005490,2018/12,5542599677,1892064406
포스코홀딩스(주),005490,2019/12,3868854559,1982637209
풍국주정공업(주),023900,2011/12,9927775,7932740
풍국주정공업(주),023900,2012/12,7132922,5750310
풍국주정공업(주),023900,2013/12,10363285,8299596
풍국주정공업(주),023900,2014/12,8589028,6948866
풍국주정공업(주),023900,2015/12,10341141,8108178
풍국주정공업(주),023900,2016/12,11514123,9409082
풍국주정공업(주),023900,2017/12,11316422,14568365
풍국주정공업(주),023900,2018/12,13432094,11420891
풍국주정공업(주),023900,2019/12,10526395,9109368
피씨엘(주),241820,2017/12,,
피씨엘(주),241820,2018/12,,
피씨엘(주),241820,2019/12,,
피앤씨테크(주),237750,2016/12,,
피앤씨테크(주),237750,2017/12,,
피앤씨테크(주),237750,2018/12,,
피앤씨테크(주),237750,2019/12,,
피에스케이(주),319660,2019/12,16899953,14971556
피에스케이홀딩스(주),031980,2011/12,4311562,1383755
피에스케이홀딩스(주),031980,2012/12,8659540,11558210
피에스케이홀딩스(주),031980,2013/12,21039565,16868684
피에스케이홀딩스(주),031980,2014/12,17505053,10779077
피에스케이홀딩스(주),031980,2015/12,16684579,13618790
피에스케이홀딩스(주),031980,2016/12,25322715,19633766
피에스케이홀딩스(주),031980,2017/12,57678366,39443421
피에스케이홀딩스(주),031980,2018/12,67584477,53521668
피에스케이홀딩스(주),031980,2019/12,1462469,706099
피에스텍(주),002230,2011/12,2741738,7211461
피에스텍(주),002230,2012/12,-610619,7808463
피에스텍(주),002230,2013/12,529502,24626032
피에스텍(주),002230,2014/12,4468132,4393846
피에스텍(주),002230,2015/12,8878884,9293055
피에스텍(주),002230,2016/12,4502440,4443466
피에스텍(주),002230,2017/12,8117613,11324748
피에스텍(주),002230,2018/12,-1281022,-313610
피에스텍(주),002230,2019/12,-1739810,2533315
피에이치에이(주),043370,2011/12,54913996,43899763
피에이치에이(주),043370,2012/12,55569939,37310032
피에이치에이(주),043370,2013/12,68654622,47378858
피에이치에이(주),043370,2014/12,50921639,39317213
피에이치에이(주),043370,2015/12,4906352,7364917
피에이치에이(주),043370,2016/12,69662163,53296491
피에이치에이(주),043370,2017/12,25208914,74521352
피에이치에이(주),043370,2018/12,19331587,44832284
피에이치에이(주),043370,2019/12,15579774,31622057
하나마이크론(주),067310,2011/12,14455048,8756400
하나마이크론(주),067310,2012/12,-7338616,-9980376
하나마이크론(주),067310,2013/12,-5465868,-19266613
하나마이크론(주),067310,2014/12,23813469,8239472
하나마이크론(주),067310,2015/12,16400492,4463534
하나마이크론(주),067310,2016/12,-17957771,-24516588
하나마이크론(주),067310,2017/12,41052108,10434648
하나마이크론(주),067310,2018/12,53421678,21646722
하나마이크론(주),067310,2019/12,45252915,14505784
하나머티리얼즈(주),166090,2017/12,,
하나머티리얼즈(주),166090,2018/12,,
하나머티리얼즈(주),166090,2019/12,,
하나제약(주),293480,2018/12,,
하나제약(주),293480,2019/12,,
하이록코리아(주),013030,2011/12,31890638,24731607
하이록코리아(주),013030,2012/12,41692648,29506643
하이록코리아(주),013030,2013/12,42780854,33353144
하이록코리아(주),013030,2014/12,48993250,38242544
하이록코리아(주),013030,2015/12,53587850,43206158
하이록코리아(주),013030,2016/12,37266234,30221399
하이록코리아(주),013030,2017/12,35521475,23623257
하이록코리아(주),013030,2018/12,10848265,12204679
하이록코리아(주),013030,2019/12,14922325,13597494
하이즈항공(주),221840,2015/12,,
하이즈항공(주),221840,2016/12,,
하이즈항공(주),221840,2017/12,1989437,712296
하이즈항공(주),221840,2018/12,1221447,639869
하이즈항공(주),221840,2019/12,3831642,3705357
하이트진로(주),000080,2011/12,136770007,70242546
하이트진로(주),000080,2012/12,167155028,103536195
하이트진로(주),000080,2013/12,161051461,79103048
하이트진로(주),000080,2014/12,93703354,21253791
하이트진로(주),000080,2015/12,133987373,53360072
하이트진로(주),000080,2016/12,124005914,38447239
하이트진로(주),000080,2017/12,87249749,12735966
하이트진로(주),000080,2018/12,90442083,22272353
하이트진로(주),000080,2019/12,88246564,-42394951
하이트진로홀딩스(주),000140,2011/12,223803019,41469359
하이트진로홀딩스(주),000140,2012/12,183963642,63311789
하이트진로홀딩스(주),000140,2013/12,167905936,-51776920
하이트진로홀딩스(주),000140,2014/12,108081024,-101108612
하이트진로홀딩스(주),000140,2015/12,145874231,44719059
하이트진로홀딩스(주),000140,2016/12,132938753,46282665
하이트진로홀딩스(주),000140,2017/12,100095848,-7615475
하이트진로홀딩스(주),000140,2018/12,103511877,8640980
하이트진로홀딩스(주),000140,2019/12,100944135,-40132480
한국가스공사(주),036460,2011/12,1018202986,174707367
한국가스공사(주),036460,2012/12,1266652947,362046097
한국가스공사(주),036460,2013/12,1488206913,-203638809
한국가스공사(주),036460,2014/12,1071906156,447222939
한국가스공사(주),036460,2015/12,1007812098,319190290
한국가스공사(주),036460,2016/12,917634127,-673557723
한국가스공사(주),036460,2017/12,1033936616,-1191735429
한국가스공사(주),036460,2018/12,1276858676,553461458
한국가스공사(주),036460,2019/12,1334514162,58269152
한국공항(주),005430,2011/12,27482786,-14541110
한국공항(주),005430,2012/12,,
한국공항(주),005430,2013/12,,
한국공항(주),005430,2014/12,13436759,28010924
한국공항(주),005430,2015/12,15388633,8831541
한국공항(주),005430,2016/12,26791642,17437898
한국공항(주),005430,2017/12,27010132,22375273
한국공항(주),005430,2018/12,24692129,18836150
한국공항(주),005430,2019/12,22038426,16263109
한국기업평가(주),034950,2011/09,14767584,11973470
한국기업평가(주),034950,2012/09,18339618,17076123
한국기업평가(주),034950,2013/12,16274558,14319862
한국기업평가(주),034950,2014/12,15815260,13779023
한국기업평가(주),034950,2015/12,15807831,14357234
한국기업평가(주),034950,2016/12,20925467,16871606
한국기업평가(주),034950,2017/12,24037425,19326763
한국기업평가(주),034950,2018/12,25376676,20233820
한국기업평가(주),034950,2019/12,31647801,24756035
한국내화(주),010040,2011/12,,
한국내화(주),010040,2012/12,,
한국내화(주),010040,2013/12,,
한국내화(주),010040,2014/12,,
한국내화(주),010040,2015/12,,
한국내화(주),010040,2016/12,,
한국내화(주),010040,2017/12,,
한국내화(주),010040,2018/12,,
한국내화(주),010040,2019/12,,
한국단자공업(주),025540,2011/12,40973322,36658177
한국단자공업(주),025540,2012/12,47133132,29907102
한국단자공업(주),025540,2013/12,52525846,43018878
한국단자공업(주),025540,2014/12,68365879,57545129
한국단자공업(주),025540,2015/12,82664611,68887117
한국단자공업(주),025540,2016/12,90403518,67194973
한국단자공업(주),025540,2017/12,66145013,49818087
한국단자공업(주),025540,2018/12,46197831,39604509
한국단자공업(주),025540,2019/12,33514450,31868435
한국맥널티(주),222980,2015/12,,
한국맥널티(주),222980,2016/12,3707874,2746853
한국맥널티(주),222980,2017/12,2031552,1261622
한국맥널티(주),222980,2018/12,742067,716158
한국맥널티(주),222980,2019/12,2098267,-776324
한국석유공업(주),004090,2011/12,9238771,3282714
한국석유공업(주),004090,2012/12,7663117,3775782
한국석유공업(주),004090,2013/12,10864308,7687246
한국석유공업(주),004090,2014/12,10357038,6700330
한국석유공업(주),004090,2015/12,18155306,14505591
한국석유공업(주),004090,2016/12,16887428,11815155
한국석유공업(주),004090,2017/12,14199104,9869813
한국석유공업(주),004090,2018/12,8278930,4299730
한국석유공업(주),004090,2019/12,6141381,-7676790
한국선재(주),025550,2011/12,,
한국선재(주),025550,2012/12,5825899,5519221
한국선재(주),025550,2013/12,4497509,3625013
한국선재(주),025550,2014/12,5665152,2823073
한국선재(주),025550,2015/12,2818843,4940165
한국선재(주),025550,2016/12,6733688,2493031
한국선재(주),025550,2017/12,6836509,3926571
한국선재(주),025550,2018/12,7223970,6813160
한국선재(주),025550,2019/12,6691765,3087715
한국수출포장공업(주),002200,2011/12,12261530,8562807
한국수출포장공업(주),002200,2012/12,37298962,25969283
한국수출포장공업(주),002200,2013/12,15538683,11176041
한국수출포장공업(주),002200,2014/12,14142357,11255478
한국수출포장공업(주),002200,2015/12,2695341,-240040
한국수출포장공업(주),002200,2016/12,3068932,-207518
한국수출포장공업(주),002200,2017/12,-6879065,-5272470
