회사명,거래소코드,회계년도,투자활동으로 인한 현금흐름(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원)
씨비아이(주),013720,2016/12,-1100386,
씨비아이(주),013720,2017/12,-1077224,
씨비아이(주),013720,2018/12,-1625067,
씨비아이(주),013720,2019/12,-8747558,
씨아이에스(주),222080,2015/12,,
씨아이에스(주),222080,2016/12,,
씨아이에스(주),222080,2017/12,253719,-1032674
씨아이에스(주),222080,2018/12,-10999482,-11006761
씨아이에스(주),222080,2019/12,-5452992,
씨앤지하이테크(주),264660,2018/12,-26433766,
씨앤지하이테크(주),264660,2019/12,5175102,
씨앤티85(주),056730,2011/12,-5783089,-5997322
씨앤티85(주),056730,2012/12,-6778081,-5610011
씨앤티85(주),056730,2013/12,-4809305,-3819370
씨앤티85(주),056730,2014/12,-1071518,-882745
씨앤티85(주),056730,2015/12,-10498818,-10455250
씨앤티85(주),056730,2016/12,-7891620,
씨앤티85(주),056730,2017/12,-6819322,-8091214
씨앤티85(주),056730,2018/12,-22455239,-18733322
씨앤티85(주),056730,2019/12,-16208814,-15205325
씨에스베어링(주),297090,2019/12,-21166209,-23527042
씨에스윈드(주),112610,2014/12,-58784740,-68987576
씨에스윈드(주),112610,2015/12,64703534,63754473
씨에스윈드(주),112610,2016/12,-40064834,-32985738
씨에스윈드(주),112610,2017/12,5524742,-13943910
씨에스윈드(주),112610,2018/12,-69510775,-61656985
씨에스윈드(주),112610,2019/12,-37939626,-66353791
씨제이(주),001040,2011/12,54108977,-2620795425
씨제이(주),001040,2012/12,-90184793,-2458136341
씨제이(주),001040,2013/12,57841088,-1798328283
씨제이(주),001040,2014/12,-6529445,-1932689490
씨제이(주),001040,2015/12,47871514,-1461473396
씨제이(주),001040,2016/12,94161980,-3344703500
씨제이(주),001040,2017/12,1935489,-2863799623
씨제이(주),001040,2018/12,11129064,-2126012873
씨제이(주),001040,2019/12,-113514728,-4895720982
씨제이대한통운(주),000120,2011/12,231646375,78796519
씨제이대한통운(주),000120,2012/12,-160100201,-219039156
씨제이대한통운(주),000120,2013/12,-183858587,-128624748
씨제이대한통운(주),000120,2014/12,-28125663,-67368357
씨제이대한통운(주),000120,2015/12,-163046529,-86381816
씨제이대한통운(주),000120,2016/12,-540658098,-705460945
씨제이대한통운(주),000120,2017/12,-583352823,-689603421
씨제이대한통운(주),000120,2018/12,-706230711,-843492927
씨제이대한통운(주),000120,2019/12,-193657552,-318723936
씨제이바이오사이언스(주),311690,2019/12,-26747388,-26165022
씨제이씨지브이(주),079160,2011/12,-192741444,-141267095
씨제이씨지브이(주),079160,2012/12,38640401,24688983
씨제이씨지브이(주),079160,2013/12,-193243555,-207587745
씨제이씨지브이(주),079160,2014/12,-152084617,-181223228
씨제이씨지브이(주),079160,2015/12,-150254243,-227310908
씨제이씨지브이(주),079160,2016/12,-446633184,-835353963
씨제이씨지브이(주),079160,2017/12,-73337512,-285906362
씨제이씨지브이(주),079160,2018/12,96312069,-43419704
씨제이씨지브이(주),079160,2019/12,50766033,-228475898
씨제이씨푸드(주),011150,2011/12,-7190557,-7032119
씨제이씨푸드(주),011150,2012/12,-2041717,
씨제이씨푸드(주),011150,2013/12,-3075710,
씨제이씨푸드(주),011150,2014/12,-3435782,
씨제이씨푸드(주),011150,2015/12,-20976406,
씨제이씨푸드(주),011150,2016/12,-8421955,
씨제이씨푸드(주),011150,2017/12,-11099808,
씨제이씨푸드(주),011150,2018/12,-6903416,
씨제이씨푸드(주),011150,2019/12,-4656709,
씨제이제일제당(주),097950,2011/12,-1341138790,-1420107227
씨제이제일제당(주),097950,2012/12,-316404086,-1156311478
씨제이제일제당(주),097950,2013/12,-69473297,-769103669
씨제이제일제당(주),097950,2014/12,-211179361,-537171145
씨제이제일제당(주),097950,2015/12,-423779545,-693002656
씨제이제일제당(주),097950,2016/12,-523056328,-1408917160
씨제이제일제당(주),097950,2017/12,-470378363,-1463909010
씨제이제일제당(주),097950,2018/12,-391207839,-1034629208
씨제이제일제당(주),097950,2019/12,-1355137138,-3189885009
씨제이프레시웨이(주),051500,2011/12,-58018726,-70340628
씨제이프레시웨이(주),051500,2012/12,-120404935,-124909449
씨제이프레시웨이(주),051500,2013/12,-8804666,-16356584
씨제이프레시웨이(주),051500,2014/12,-30505601,-29954285
씨제이프레시웨이(주),051500,2015/12,-36502168,-37659466
씨제이프레시웨이(주),051500,2016/12,-91110993,-53697731
씨제이프레시웨이(주),051500,2017/12,-33455716,-33519084
씨제이프레시웨이(주),051500,2018/12,-40076399,-51893515
씨제이프레시웨이(주),051500,2019/12,-53216358,-51658919
씨케이에이치푸드앤헬스리미티드,900120,2011/06,,-77007223
씨케이에이치푸드앤헬스리미티드,900120,2012/06,,-13596142
씨케이에이치푸드앤헬스리미티드,900120,2013/06,,-2303470
씨케이에이치푸드앤헬스리미티드,900120,2014/06,,-5025220
씨케이에이치푸드앤헬스리미티드,900120,2015/06,,-30800045
씨케이에이치푸드앤헬스리미티드,900120,2016/06,,-34974204
씨케이에이치푸드앤헬스리미티드,900120,2017/06,,1184118
씨케이에이치푸드앤헬스리미티드,900120,2018/06,,-168374602
씨케이에이치푸드앤헬스리미티드,900120,2019/06,,19962944
씨큐브(주),101240,2011/12,-6678521,
씨큐브(주),101240,2012/12,-1369598,
씨큐브(주),101240,2013/12,-2478309,
씨큐브(주),101240,2014/12,-4515483,
씨큐브(주),101240,2015/12,-4678733,
씨큐브(주),101240,2016/12,-3486463,
씨큐브(주),101240,2017/12,-2425161,
씨큐브(주),101240,2018/12,-10868954,
씨큐브(주),101240,2019/12,-7688645,
아남전자(주),008700,2011/12,3032218,2000047
아남전자(주),008700,2012/12,1396584,1277898
아남전자(주),008700,2013/12,-6541358,-4382103
아남전자(주),008700,2014/12,-5439288,-14404127
아남전자(주),008700,2015/12,1257684,-3144969
아남전자(주),008700,2016/12,9686583,7237279
아남전자(주),008700,2017/12,2781018,10226251
아남전자(주),008700,2018/12,-5191935,-7761375
아남전자(주),008700,2019/12,805138,-1164645
아미코젠(주),092040,2013/12,-18045620,
아미코젠(주),092040,2014/12,-1201936,-1275051
아미코젠(주),092040,2015/12,-38512049,-29064395
아미코젠(주),092040,2016/12,-6286766,-15821659
아미코젠(주),092040,2017/12,-15993126,-32513217
아미코젠(주),092040,2018/12,-7867402,-11185785
아미코젠(주),092040,2019/12,3564717,-3735275
아비코전자(주),036010,2011/12,11500690,7494227
아비코전자(주),036010,2012/12,-8581859,-8050054
아비코전자(주),036010,2013/12,-10456482,-9691808
아비코전자(주),036010,2014/12,2045007,3054672
아비코전자(주),036010,2015/12,1672880,3426415
아비코전자(주),036010,2016/12,-3469292,-3480315
아비코전자(주),036010,2017/12,-3848600,-3909361
아비코전자(주),036010,2018/12,-16366461,-13542443
아비코전자(주),036010,2019/12,1278586,1466398
아세아(주),002030,2011/12,-7084047,-68576666
아세아(주),002030,2012/12,-36420589,-75463638
아세아(주),002030,2013/12,-14272273,-60656109
아세아(주),002030,2014/12,-19104213,-131656627
아세아(주),002030,2015/12,-525096,-15865094
아세아(주),002030,2016/12,127038,-100818918
아세아(주),002030,2017/12,-6746003,-50529933
아세아(주),002030,2018/12,-22543149,-373300879
아세아(주),002030,2019/12,-8060770,-128802222
아세아시멘트(주),183190,2013/12,-4321556,-9127155
아세아시멘트(주),183190,2014/12,-46978805,-48131775
아세아시멘트(주),183190,2015/12,-20968619,-24744833
아세아시멘트(주),183190,2016/12,-52302115,-56943669
아세아시멘트(주),183190,2017/12,-29497433,-31157995
아세아시멘트(주),183190,2018/12,-417452122,-335355383
아세아시멘트(주),183190,2019/12,-7981773,-36179666
아세아제지(주),002310,2011/12,-16702660,-27012351
아세아제지(주),002310,2012/12,-5454344,-25045299
아세아제지(주),002310,2013/12,-1278535,-9813498
아세아제지(주),002310,2014/12,-50116935,-64330939
아세아제지(주),002310,2015/12,5235503,9097490
아세아제지(주),002310,2016/12,-23810212,-43308181
아세아제지(주),002310,2017/12,-2252310,-47067622
아세아제지(주),002310,2018/12,-33691748,-61812636
아세아제지(주),002310,2019/12,-55282104,-84305270
아시아나아이디티(주),267850,2018/12,-511352,-433012
아시아나아이디티(주),267850,2019/12,-2438152,-4048471
아시아나항공(주),020560,2011/12,192908849,208019396
아시아나항공(주),020560,2012/12,-588667037,-620770740
아시아나항공(주),020560,2013/12,-483259115,-811294585
아시아나항공(주),020560,2014/12,-192145776,-390470802
아시아나항공(주),020560,2015/12,-408190115,-851485911
아시아나항공(주),020560,2016/12,5852189,-55139257
아시아나항공(주),020560,2017/12,-596281699,-654729092
아시아나항공(주),020560,2018/12,115015542,223055928
아시아나항공(주),020560,2019/12,-715753540,-847797759
아이쓰리시스템(주),214430,2015/12,-16899885,-16899885
아이쓰리시스템(주),214430,2016/12,-22358,-22358
아이쓰리시스템(주),214430,2017/12,-3687153,-3687154
아이쓰리시스템(주),214430,2018/12,-13947490,
아이쓰리시스템(주),214430,2019/12,-2598457,
아이에스동서(주),010780,2011/12,-39928841,-130270212
아이에스동서(주),010780,2012/12,-4443915,-51678906
아이에스동서(주),010780,2013/12,-6750899,-62582419
아이에스동서(주),010780,2014/12,-52988619,-131621702
아이에스동서(주),010780,2015/12,-59855709,-64310533
아이에스동서(주),010780,2016/12,-76707178,-148301407
아이에스동서(주),010780,2017/12,-65840537,-137896721
아이에스동서(주),010780,2018/12,-145491037,-190916204
아이에스동서(주),010780,2019/12,-15357629,-38570169
아이진(주),185490,2015/12,-15445606,
아이진(주),185490,2016/12,615954,
아이진(주),185490,2017/12,-8280191,
아이진(주),185490,2018/12,-26955547,
아이진(주),185490,2019/12,10908774,11071528
아이큐어(주),175250,2018/12,-76207630,-73179709
아이큐어(주),175250,2019/12,-55925486,-55596602
아이크래프트(주),052460,2011/12,941949,
아이크래프트(주),052460,2012/12,2911614,
아이크래프트(주),052460,2013/12,-2778908,-2017371
아이크래프트(주),052460,2014/12,-3885107,-3885107
아이크래프트(주),052460,2015/12,-1136205,-1312091
아이크래프트(주),052460,2016/12,-1931148,-1330046
아이크래프트(주),052460,2017/12,-1283755,-473981
아이크래프트(주),052460,2018/12,-2067285,809857
아이크래프트(주),052460,2019/12,947762,887308
아이텍(주),119830,2011/12,-10602801,
아이텍(주),119830,2012/12,-8843619,
아이텍(주),119830,2013/12,-1207692,
아이텍(주),119830,2014/12,-17414550,
아이텍(주),119830,2015/12,1540545,
아이텍(주),119830,2016/12,-4903463,
아이텍(주),119830,2017/12,-7000061,
아이텍(주),119830,2018/12,-67471689,-64347420
아이텍(주),119830,2019/12,11500445,13333090
아진산업(주),013310,2015/12,-23745796,-77155736
아진산업(주),013310,2016/12,-39613262,-66345232
아진산업(주),013310,2017/12,-58685060,-75747529
아진산업(주),013310,2018/12,-66506164,-83307504
아진산업(주),013310,2019/12,-39021476,-71701275
안국약품(주),001540,2011/12,7714410,8344091
안국약품(주),001540,2012/12,-7761420,-8354746
안국약품(주),001540,2013/12,-3987909,-4644769
안국약품(주),001540,2014/12,-474145,-728862
안국약품(주),001540,2015/12,-12059184,-16722953
안국약품(주),001540,2016/12,-7115300,-7269662
안국약품(주),001540,2017/12,-10087868,-8652785
안국약품(주),001540,2018/12,1513990,2652915
안국약품(주),001540,2019/12,-24762897,-27594220
알리코제약(주),260660,2018/12,-49377924,
알리코제약(주),260660,2019/12,4081350,
알서포트(주),131370,2011/12,,
알서포트(주),131370,2012/12,,
알서포트(주),131370,2013/12,-1189218,-8421790
알서포트(주),131370,2014/12,-5638916,1917991
알서포트(주),131370,2015/12,4905318,5752719
알서포트(주),131370,2016/12,-2266366,-178165
알서포트(주),131370,2017/12,496503,-2365902
알서포트(주),131370,2018/12,-4871367,-404014
알서포트(주),131370,2019/12,-12396728,-14093707
알에스오토메이션(주),140670,2017/12,-6960320,-6960320
알에스오토메이션(주),140670,2018/12,2150349,2129499
알에스오토메이션(주),140670,2019/12,-2077962,-2077962
알에프머트리얼즈(주),327260,2019/12,-969513,
알에프에이치아이씨(주),218410,2015/12,,
알에프에이치아이씨(주),218410,2016/12,,
알에프에이치아이씨(주),218410,2017/12,1707243,3057653
알에프에이치아이씨(주),218410,2018/12,-29125937,-29590870
알에프에이치아이씨(주),218410,2019/12,-6127329,-8344901
압타바이오(주),293780,2019/12,-44533598,
애경산업(주),018250,2018/12,-36204270,-35853107
애경산업(주),018250,2019/12,-25637599,-19643436
애경케미칼(주),161000,2012/12,-15805920,-11473585
애경케미칼(주),161000,2013/12,-405479,-3651272
애경케미칼(주),161000,2014/12,-5166081,-5215141
애경케미칼(주),161000,2015/12,-4332327,-4520341
애경케미칼(주),161000,2016/12,-23153194,-23549431
애경케미칼(주),161000,2017/12,3839906,3315032
애경케미칼(주),161000,2018/12,-49807687,-45282779
애경케미칼(주),161000,2019/12,-60741686,-40113311
애니젠(주),196300,2016/12,-14993039,
애니젠(주),196300,2017/12,2346802,
애니젠(주),196300,2018/12,-18325280,
애니젠(주),196300,2019/12,51939,
애머릿지코퍼레이션,900100,2011/12,1933177,308907
애머릿지코퍼레이션,900100,2012/12,-1941875,-685679
애머릿지코퍼레이션,900100,2013/12,-1846396,-540983
애머릿지코퍼레이션,900100,2014/12,3749598,3964762
애머릿지코퍼레이션,900100,2015/12,-33639928,-26778394
애머릿지코퍼레이션,900100,2016/12,-17613560,-11023166
애머릿지코퍼레이션,900100,2017/12,-14845176,1326343
애머릿지코퍼레이션,900100,2018/12,-35081026,-40140090
애머릿지코퍼레이션,900100,2019/12,-2344859,3102313
앱클론(주),174900,2017/12,-3866203,
앱클론(주),174900,2018/12,-2890696,
앱클론(주),174900,2019/12,-22139509,
어보브반도체(주),102120,2011/12,-4516844,-7057989
어보브반도체(주),102120,2012/12,-4953752,-4943210
어보브반도체(주),102120,2013/12,-1702555,-5961957
어보브반도체(주),102120,2014/12,-11460119,-11563567
어보브반도체(주),102120,2015/12,-4608658,-4598220
어보브반도체(주),102120,2016/12,-4998329,-4995605
어보브반도체(주),102120,2017/12,-12411829,-12417062
어보브반도체(주),102120,2018/12,-4246461,-4263231
어보브반도체(주),102120,2019/12,-21412187,-21441303
에스넷시스템(주),038680,2011/12,-605916,-1324617
에스넷시스템(주),038680,2012/12,-8592464,-7466338
에스넷시스템(주),038680,2013/12,573713,2351993
에스넷시스템(주),038680,2014/12,3707429,1821298
에스넷시스템(주),038680,2015/12,-11106306,-8991227
에스넷시스템(주),038680,2016/12,-473175,-7377372
에스넷시스템(주),038680,2017/12,-2867669,2664122
에스넷시스템(주),038680,2018/12,19392341,23456501
에스넷시스템(주),038680,2019/12,3059548,3314570
에스디엔(주),099220,2011/12,7657809,7680530
에스디엔(주),099220,2012/12,4712147,3198689
에스디엔(주),099220,2013/12,1670767,1670767
에스디엔(주),099220,2014/12,-360039,4427188
에스디엔(주),099220,2015/12,-462569,-503111
에스디엔(주),099220,2016/12,1994083,385852
에스디엔(주),099220,2017/12,-636560,-1062386
에스디엔(주),099220,2018/12,-2045336,-3788127
에스디엔(주),099220,2019/12,-14021450,-14369390
에스맥(주),097780,2011/12,-6136967,-7543376
에스맥(주),097780,2012/12,-46981883,-49200033
에스맥(주),097780,2013/12,-43486727,-47952089
에스맥(주),097780,2014/12,-19664059,-33414901
에스맥(주),097780,2015/12,-7065549,-6523530
에스맥(주),097780,2016/12,-37881779,-34789236
에스맥(주),097780,2017/12,-22000733,-29048738
에스맥(주),097780,2018/12,-108015839,-98242235
에스맥(주),097780,2019/12,5481955,-9768102
에스비더블유생명과학(주),151910,2012/12,-18429079,-22308641
에스비더블유생명과학(주),151910,2013/12,-36600618,-55271087
