회사명,거래소코드,회계년도,[제조]자본(*)(IFRS연결)
솔브레인홀딩스(주),036830,2013/12,388255347
솔브레인홀딩스(주),036830,2014/12,422008168
솔브레인홀딩스(주),036830,2015/12,492664385
솔브레인홀딩스(주),036830,2016/12,560973449
솔브레인홀딩스(주),036830,2017/12,649858949
솔브레인홀딩스(주),036830,2018/12,733787731
송원산업(주),004430,2010/12,268904000
송원산업(주),004430,2011/12,275019000
송원산업(주),004430,2012/12,286716000
송원산업(주),004430,2013/12,306423000
송원산업(주),004430,2014/12,288627000
송원산업(주),004430,2015/12,316413000
송원산업(주),004430,2016/12,354189000
송원산업(주),004430,2017/12,378127000
송원산업(주),004430,2018/12,411198000
스튜디오드래곤(주),253450,2017/12,368443485
스튜디오드래곤(주),253450,2018/12,401285512
시그네틱스(주),033170,2010/12,
시그네틱스(주),033170,2011/12,
시그네틱스(주),033170,2012/12,
시그네틱스(주),033170,2013/12,
시그네틱스(주),033170,2014/12,
시그네틱스(주),033170,2015/12,168205249
시그네틱스(주),033170,2016/12,163130904
시그네틱스(주),033170,2017/12,167650457
시그네틱스(주),033170,2018/12,147330821
신대양제지(주),016590,2010/12,215650401
신대양제지(주),016590,2011/12,225476802
신대양제지(주),016590,2012/12,256447673
신대양제지(주),016590,2013/12,260118789
신대양제지(주),016590,2014/12,274123155
신대양제지(주),016590,2015/12,253997793
신대양제지(주),016590,2016/12,264923439
신대양제지(주),016590,2017/12,415555377
신대양제지(주),016590,2018/12,506486570
신라교역(주),004970,2010/12,321429678
신라교역(주),004970,2011/12,343682545
신라교역(주),004970,2012/12,397384085
신라교역(주),004970,2013/12,411834758
신라교역(주),004970,2014/12,424821342
신라교역(주),004970,2015/12,437292871
신라교역(주),004970,2016/12,458553635
신라교역(주),004970,2017/12,479598682
신라교역(주),004970,2018/12,509796546
신라섬유(주),001000,2010/12,
신라섬유(주),001000,2011/12,
신라섬유(주),001000,2012/12,
신라섬유(주),001000,2013/12,
신라섬유(주),001000,2014/12,
신라섬유(주),001000,2015/12,
신라섬유(주),001000,2016/12,
신라섬유(주),001000,2017/12,
신라섬유(주),001000,2018/12,
신라에스지(주),025870,2010/12,
신라에스지(주),025870,2011/12,
신라에스지(주),025870,2012/12,
신라에스지(주),025870,2013/12,19280697
신라에스지(주),025870,2014/12,19118583
신라에스지(주),025870,2015/12,16320420
신라에스지(주),025870,2016/12,16280402
신라에스지(주),025870,2017/12,15939140
신라에스지(주),025870,2018/12,14474506
신라젠(주),215600,2016/12,207971487
신라젠(주),215600,2017/12,201947240
신라젠(주),215600,2018/12,165087906
신성델타테크(주),065350,2010/12,105125622
신성델타테크(주),065350,2011/12,94342939
신성델타테크(주),065350,2012/12,95097404
신성델타테크(주),065350,2013/12,100374606
신성델타테크(주),065350,2014/12,98735853
신성델타테크(주),065350,2015/12,102447494
신성델타테크(주),065350,2016/12,100600975
신성델타테크(주),065350,2017/12,118095695
신성델타테크(주),065350,2018/12,120848799
신성통상(주),005390,2010/06,194054817
신성통상(주),005390,2011/06,198737015
신성통상(주),005390,2012/06,207880702
신성통상(주),005390,2013/06,203345440
신성통상(주),005390,2014/06,200453224
신성통상(주),005390,2015/06,210908150
신성통상(주),005390,2016/06,211648926
신성통상(주),005390,2017/06,224845517
신성통상(주),005390,2018/06,230732444
신세계건설(주),034300,2010/12,
신세계건설(주),034300,2011/12,
신세계건설(주),034300,2012/12,
신세계건설(주),034300,2013/12,
신세계건설(주),034300,2014/12,
신세계건설(주),034300,2015/12,
신세계건설(주),034300,2016/12,
신세계건설(주),034300,2017/12,
신세계건설(주),034300,2018/12,
신송홀딩스(주),006880,2013/12,157200115
신송홀딩스(주),006880,2014/12,159346810
신송홀딩스(주),006880,2015/12,160013758
신송홀딩스(주),006880,2016/12,146476808
신송홀딩스(주),006880,2017/12,139152217
신송홀딩스(주),006880,2018/12,125054974
신신제약(주),002800,2017/12,52313340
신신제약(주),002800,2018/12,54654643
신원종합개발(주),017000,2010/12,
신원종합개발(주),017000,2011/12,
신원종합개발(주),017000,2012/12,
신원종합개발(주),017000,2013/12,
신원종합개발(주),017000,2014/12,
신원종합개발(주),017000,2015/12,
신원종합개발(주),017000,2016/12,
신원종합개발(주),017000,2017/12,64286195
신원종합개발(주),017000,2018/12,75427347
신일전자(주),002700,2010/12,18199228
신일전자(주),002700,2011/12,19468675
신일전자(주),002700,2012/12,27138385
신일전자(주),002700,2013/12,34090039
신일전자(주),002700,2014/12,52434431
신일전자(주),002700,2015/12,45899915
신일전자(주),002700,2016/12,49652728
신일전자(주),002700,2017/12,
신일전자(주),002700,2018/12,
신일제약(주),012790,2010/12,
신일제약(주),012790,2011/12,
신일제약(주),012790,2012/12,
신일제약(주),012790,2013/12,
신일제약(주),012790,2014/12,
신일제약(주),012790,2015/12,
신일제약(주),012790,2016/12,
신일제약(주),012790,2017/12,
신일제약(주),012790,2018/12,
신풍제약(주),019170,2010/12,157554868
신풍제약(주),019170,2011/12,179860423
신풍제약(주),019170,2012/12,188725656
신풍제약(주),019170,2013/12,190785324
신풍제약(주),019170,2014/12,191514375
신풍제약(주),019170,2015/12,194861351
신풍제약(주),019170,2016/12,216848813
신풍제약(주),019170,2017/12,210112752
신풍제약(주),019170,2018/12,207482216
신풍제지(주),002870,2010/12,117151152
신풍제지(주),002870,2011/12,107178633
신풍제지(주),002870,2012/12,91972180
신풍제지(주),002870,2013/12,81259889
신풍제지(주),002870,2014/12,58787893
신풍제지(주),002870,2015/12,40994360
신풍제지(주),002870,2016/12,41327541
신풍제지(주),002870,2017/12,44107329
신풍제지(주),002870,2018/12,52228855
신화인터텍(주),056700,2010/12,102733032
신화인터텍(주),056700,2011/12,76920369
신화인터텍(주),056700,2012/12,71857892
신화인터텍(주),056700,2013/12,78074518
신화인터텍(주),056700,2014/12,84382738
신화인터텍(주),056700,2015/12,93801958
신화인터텍(주),056700,2016/12,97628729
신화인터텍(주),056700,2017/12,92830686
신화인터텍(주),056700,2018/12,87098553
신흥에스이씨(주),243840,2017/12,69755419
신흥에스이씨(주),243840,2018/12,83940192
쌍용씨앤이(주),003410,2010/12,1166596163
쌍용씨앤이(주),003410,2011/12,1123336235
쌍용씨앤이(주),003410,2012/12,1152382851
쌍용씨앤이(주),003410,2013/12,1196035450
쌍용씨앤이(주),003410,2014/12,1283362547
쌍용씨앤이(주),003410,2015/12,1348260472
쌍용씨앤이(주),003410,2016/12,1814024059
쌍용씨앤이(주),003410,2017/12,2021065477
쌍용씨앤이(주),003410,2018/12,1979598359
쌍용자동차(주),003620,2010/12,611748691
쌍용자동차(주),003620,2011/12,906062636
쌍용자동차(주),003620,2012/12,800662716
쌍용자동차(주),003620,2013/12,884197864
쌍용자동차(주),003620,2014/12,777383966
쌍용자동차(주),003620,2015/12,717055178
쌍용자동차(주),003620,2016/12,812693926
쌍용자동차(주),003620,2017/12,775154924
쌍용자동차(주),003620,2018/12,693288420
쌍용정보통신(주),010280,2010/12,34550917
쌍용정보통신(주),010280,2011/12,39357488
쌍용정보통신(주),010280,2012/12,43737010
쌍용정보통신(주),010280,2013/12,47205303
쌍용정보통신(주),010280,2014/12,34531877
쌍용정보통신(주),010280,2015/12,28981502
쌍용정보통신(주),010280,2016/12,28519598
쌍용정보통신(주),010280,2017/12,26564589
쌍용정보통신(주),010280,2018/12,44086970
써니전자(주),004770,2010/12,24829704
써니전자(주),004770,2011/12,19627404
써니전자(주),004770,2012/12,18514040
써니전자(주),004770,2013/12,14694998
써니전자(주),004770,2014/12,25877209
써니전자(주),004770,2015/12,28123395
써니전자(주),004770,2016/12,35475643
써니전자(주),004770,2017/12,38294393
써니전자(주),004770,2018/12,42118496
씨비아이(주),013720,2010/12,
씨비아이(주),013720,2011/12,
씨비아이(주),013720,2012/12,
씨비아이(주),013720,2013/12,
씨비아이(주),013720,2014/12,
씨비아이(주),013720,2015/12,
씨비아이(주),013720,2016/12,
씨비아이(주),013720,2017/12,
씨비아이(주),013720,2018/12,
씨아이에스(주),222080,2015/12,
씨아이에스(주),222080,2016/12,
씨아이에스(주),222080,2017/12,47184013
씨아이에스(주),222080,2018/12,38674747
씨앤지하이테크(주),264660,2018/12,
씨앤티85(주),056730,2010/12,26122347
씨앤티85(주),056730,2011/12,30988738
씨앤티85(주),056730,2012/12,27606342
씨앤티85(주),056730,2013/12,9732284
씨앤티85(주),056730,2014/12,8307689
씨앤티85(주),056730,2015/12,17758963
씨앤티85(주),056730,2016/12,
씨앤티85(주),056730,2017/12,32772455
씨앤티85(주),056730,2018/12,31210022
씨에스윈드(주),112610,2014/12,297504149
씨에스윈드(주),112610,2015/12,325684462
씨에스윈드(주),112610,2016/12,298629137
씨에스윈드(주),112610,2017/12,301878272
씨에스윈드(주),112610,2018/12,318515263
씨제이(주),001040,2010/12,6011306179
씨제이(주),001040,2011/12,7564033559
씨제이(주),001040,2012/12,8384058189
씨제이(주),001040,2013/12,8600945342
씨제이(주),001040,2014/12,9069874509
씨제이(주),001040,2015/12,9863456028
씨제이(주),001040,2016/12,11254449703
씨제이(주),001040,2017/12,11992168809
씨제이(주),001040,2018/12,12521810245
씨제이대한통운(주),000120,2010/12,2205925364
씨제이대한통운(주),000120,2011/12,2264692626
씨제이대한통운(주),000120,2012/12,2328062550
씨제이대한통운(주),000120,2013/12,2248207446
씨제이대한통운(주),000120,2014/12,2280660483
씨제이대한통운(주),000120,2015/12,2371705068
씨제이대한통운(주),000120,2016/12,2739265218
씨제이대한통운(주),000120,2017/12,2782737758
씨제이대한통운(주),000120,2018/12,3130737840
씨제이씨지브이(주),079160,2010/12,294084159
씨제이씨지브이(주),079160,2011/12,307781211
씨제이씨지브이(주),079160,2012/12,347996634
씨제이씨지브이(주),079160,2013/12,378632397
씨제이씨지브이(주),079160,2014/12,391178960
씨제이씨지브이(주),079160,2015/12,445170180
씨제이씨지브이(주),079160,2016/12,920480929
씨제이씨지브이(주),079160,2017/12,777662561
씨제이씨지브이(주),079160,2018/12,550280680
씨제이씨푸드(주),011150,2010/12,30204832
씨제이씨푸드(주),011150,2011/12,33421151
씨제이씨푸드(주),011150,2012/12,
씨제이씨푸드(주),011150,2013/12,
씨제이씨푸드(주),011150,2014/12,
씨제이씨푸드(주),011150,2015/12,
씨제이씨푸드(주),011150,2016/12,
씨제이씨푸드(주),011150,2017/12,
씨제이씨푸드(주),011150,2018/12,
씨제이제일제당(주),097950,2010/12,2671548117
씨제이제일제당(주),097950,2011/12,4696473696
씨제이제일제당(주),097950,2012/12,5221034944
씨제이제일제당(주),097950,2013/12,4812579108
씨제이제일제당(주),097950,2014/12,4949880431
씨제이제일제당(주),097950,2015/12,5385233285
씨제이제일제당(주),097950,2016/12,6060476866
씨제이제일제당(주),097950,2017/12,6143853335
씨제이제일제당(주),097950,2018/12,7308212090
씨제이프레시웨이(주),051500,2010/12,88734655
씨제이프레시웨이(주),051500,2011/12,102401932
씨제이프레시웨이(주),051500,2012/12,140743624
씨제이프레시웨이(주),051500,2013/12,183064327
씨제이프레시웨이(주),051500,2014/12,195316850
씨제이프레시웨이(주),051500,2015/12,205506102
씨제이프레시웨이(주),051500,2016/12,242045334
씨제이프레시웨이(주),051500,2017/12,235476817
씨제이프레시웨이(주),051500,2018/12,252868276
씨케이에이치푸드앤헬스리미티드,900120,2010/06,183255860
씨케이에이치푸드앤헬스리미티드,900120,2011/06,223565543
씨케이에이치푸드앤헬스리미티드,900120,2012/06,319733292
씨케이에이치푸드앤헬스리미티드,900120,2013/06,390339700
씨케이에이치푸드앤헬스리미티드,900120,2014/06,415052148
씨케이에이치푸드앤헬스리미티드,900120,2015/06,537021820
씨케이에이치푸드앤헬스리미티드,900120,2016/06,609515093
씨케이에이치푸드앤헬스리미티드,900120,2017/06,589225462
씨케이에이치푸드앤헬스리미티드,900120,2018/06,523429930
씨큐브(주),101240,2011/12,
씨큐브(주),101240,2012/12,
씨큐브(주),101240,2013/12,
씨큐브(주),101240,2014/12,
씨큐브(주),101240,2015/12,
씨큐브(주),101240,2016/12,
씨큐브(주),101240,2017/12,
씨큐브(주),101240,2018/12,
아남전자(주),008700,2010/12,69318826
아남전자(주),008700,2011/12,69110992
아남전자(주),008700,2012/12,67438682
아남전자(주),008700,2013/12,71622943
아남전자(주),008700,2014/12,68842276
아남전자(주),008700,2015/12,68599666
아남전자(주),008700,2016/12,70643534
아남전자(주),008700,2017/12,69286256
아남전자(주),008700,2018/12,54955848
아미코젠(주),092040,2013/12,
아미코젠(주),092040,2014/12,50019562
아미코젠(주),092040,2015/12,110245736
아미코젠(주),092040,2016/12,107158434
아미코젠(주),092040,2017/12,115922239
아미코젠(주),092040,2018/12,160289377
아비코전자(주),036010,2010/12,55969299
아비코전자(주),036010,2011/12,56047475
아비코전자(주),036010,2012/12,49295899
아비코전자(주),036010,2013/12,56312938
아비코전자(주),036010,2014/12,61372558
아비코전자(주),036010,2015/12,74848173
아비코전자(주),036010,2016/12,83421341
아비코전자(주),036010,2017/12,88194177
아비코전자(주),036010,2018/12,110043103
아세아(주),002030,2010/12,1081288748
아세아(주),002030,2011/12,1052993140
아세아(주),002030,2012/12,1088226959
아세아(주),002030,2013/12,1150878007
아세아(주),002030,2014/12,1162533924
아세아(주),002030,2015/12,1161697172
아세아(주),002030,2016/12,1225090202
아세아(주),002030,2017/12,1262903681
아세아(주),002030,2018/12,1383842591
아세아시멘트(주),183190,2013/12,586820464
아세아시멘트(주),183190,2014/12,588831827
아세아시멘트(주),183190,2015/12,626632952
아세아시멘트(주),183190,2016/12,664842263
아세아시멘트(주),183190,2017/12,697306634
아세아시멘트(주),183190,2018/12,785942840
아세아제지(주),002310,2010/12,220758779
아세아제지(주),002310,2011/12,220600552
아세아제지(주),002310,2012/12,251237247
아세아제지(주),002310,2013/12,469114052
아세아제지(주),002310,2014/12,482415144
아세아제지(주),002310,2015/12,440428845
아세아제지(주),002310,2016/12,461142565
아세아제지(주),002310,2017/12,460771835
아세아제지(주),002310,2018/12,533528998
아시아나아이디티(주),267850,2018/12,154556268
아시아나항공(주),020560,2010/12,914123373
아시아나항공(주),020560,2011/12,861287413
