회사명,거래소코드,회계년도,[제조]* (정상)영업손익(보고서기재)(IFRS),[제조]* (정상)영업손익(보고서기재)(IFRS연결)
와이더블유(주),051390,2015/12,1826834,1569874
와이더블유(주),051390,2016/12,4260304,3968462
와이더블유(주),051390,2017/12,4209073,4209073
와이더블유(주),051390,2018/12,3275619,3275619
와이더블유(주),051390,2019/12,2753403,2753403
와이아이케이(주),232140,2015/12,,
와이아이케이(주),232140,2016/12,,
와이아이케이(주),232140,2017/12,18727749,19360393
와이아이케이(주),232140,2018/12,30515000,32941007
와이아이케이(주),232140,2019/12,-12612362,-11781133
와이엠씨(주),155650,2012/12,8289363,
와이엠씨(주),155650,2013/12,5869024,5718413
와이엠씨(주),155650,2014/12,2791846,1613780
와이엠씨(주),155650,2015/12,3964581,2918389
와이엠씨(주),155650,2016/12,9477358,10856284
와이엠씨(주),155650,2017/12,18143078,19990222
와이엠씨(주),155650,2018/12,19809275,22136119
와이엠씨(주),155650,2019/12,-5169211,-5920800
와이엠티(주),251370,2017/12,6204292,16079132
와이엠티(주),251370,2018/12,5667058,14389594
와이엠티(주),251370,2019/12,8324856,22107720
와토스코리아(주),079000,2011/12,9898615,
와토스코리아(주),079000,2012/12,2941695,
와토스코리아(주),079000,2013/12,2579473,
와토스코리아(주),079000,2014/12,3862879,
와토스코리아(주),079000,2015/12,4245912,
와토스코리아(주),079000,2016/12,2558197,
와토스코리아(주),079000,2017/12,3537753,
와토스코리아(주),079000,2018/12,2006408,
와토스코리아(주),079000,2019/12,505798,
우리바이오(주),082850,2011/12,11479465,19089793
우리바이오(주),082850,2012/12,-1446235,28009358
우리바이오(주),082850,2013/12,-3959307,11063584
우리바이오(주),082850,2014/12,-7940182,1686627
우리바이오(주),082850,2015/12,686137,35352054
우리바이오(주),082850,2016/12,-10390642,-8608528
우리바이오(주),082850,2017/12,-12727183,-4221930
우리바이오(주),082850,2018/12,746758,-12293585
우리바이오(주),082850,2019/12,2895101,26465969
우리산업(주),215360,2015/12,10825397,10797133
우리산업(주),215360,2016/12,16084338,15962720
우리산업(주),215360,2017/12,17051920,17146790
우리산업(주),215360,2018/12,14933453,17356159
우리산업(주),215360,2019/12,13095885,14114602
우리산업홀딩스(주),072470,2011/12,6499852,10473122
우리산업홀딩스(주),072470,2012/12,6625062,13369879
우리산업홀딩스(주),072470,2013/12,9203481,17721887
우리산업홀딩스(주),072470,2014/12,15529103,23015100
우리산업홀딩스(주),072470,2015/12,257072,14464261
우리산업홀딩스(주),072470,2016/12,-166588,23674600
우리산업홀딩스(주),072470,2017/12,-1083607,18808819
우리산업홀딩스(주),072470,2018/12,-155366,12248596
우리산업홀딩스(주),072470,2019/12,-213763,7395947
우리손에프앤지농업회사법인(주),073560,2016/12,5237097,27154432
우리손에프앤지농업회사법인(주),073560,2017/12,11428746,41422809
우리손에프앤지농업회사법인(주),073560,2018/12,4411332,20302159
우리손에프앤지농업회사법인(주),073560,2019/12,4125299,10166911
우리엔터프라이즈(주),037400,2011/12,581302,1346857
우리엔터프라이즈(주),037400,2012/12,594875,1831518
우리엔터프라이즈(주),037400,2013/12,826534,11975446
우리엔터프라이즈(주),037400,2014/12,-928602,964006
우리엔터프라이즈(주),037400,2015/12,-4693763,29249704
우리엔터프라이즈(주),037400,2016/12,-3059184,-11488576
우리엔터프라이즈(주),037400,2017/12,501388,-3720542
우리엔터프라이즈(주),037400,2018/12,438352,-11855233
우리엔터프라이즈(주),037400,2019/12,726069,27093731
우리이앤엘(주),153490,2013/12,-3457377,-6187221
우리이앤엘(주),153490,2014/12,2147838,-2450520
우리이앤엘(주),153490,2015/12,2196612,166086
우리이앤엘(주),153490,2016/12,-4307617,-4598843
우리이앤엘(주),153490,2017/12,30549,-6810305
우리이앤엘(주),153490,2018/12,4318017,4562750
우리이앤엘(주),153490,2019/12,2397411,3561363
우림피티에스(주),101170,2011/12,11476674,11469195
우림피티에스(주),101170,2012/12,5354154,5344970
우림피티에스(주),101170,2013/12,3118783,3111391
우림피티에스(주),101170,2014/12,4732294,
우림피티에스(주),101170,2015/12,2041389,
우림피티에스(주),101170,2016/12,643724,
우림피티에스(주),101170,2017/12,-1833428,
우림피티에스(주),101170,2018/12,2143660,
우림피티에스(주),101170,2019/12,-1266371,
우수AMS(주),066590,2011/12,3390226,4064346
우수AMS(주),066590,2012/12,1357378,625178
우수AMS(주),066590,2013/12,3244010,4703114
우수AMS(주),066590,2014/12,1519268,2652386
우수AMS(주),066590,2015/12,2210767,4038363
우수AMS(주),066590,2016/12,2454583,4542728
우수AMS(주),066590,2017/12,813607,2768531
우수AMS(주),066590,2018/12,2412602,4581593
우수AMS(주),066590,2019/12,1777444,2889225
우원개발(주),046940,2011/12,2454313,3615995
우원개발(주),046940,2012/12,2974984,1718334
우원개발(주),046940,2013/12,1118392,23398
우원개발(주),046940,2014/12,3353175,4684750
우원개발(주),046940,2015/12,6957375,15208657
우원개발(주),046940,2016/12,4134993,4017243
우원개발(주),046940,2017/12,4994471,6317620
우원개발(주),046940,2018/12,7741066,1436255
우원개발(주),046940,2019/12,4527824,22561257
우진비앤지(주),018620,2011/12,1009890,
우진비앤지(주),018620,2012/12,1787969,
우진비앤지(주),018620,2013/12,769006,
우진비앤지(주),018620,2014/12,852821,
우진비앤지(주),018620,2015/12,-1119,
우진비앤지(주),018620,2016/12,125825,
우진비앤지(주),018620,2017/12,-3414310,
우진비앤지(주),018620,2018/12,-4724636,-4798955
우진비앤지(주),018620,2019/12,1374528,2023605
원텍(주),336570,2019/12,,
원풍물산(주),008290,2011/12,2080696,
원풍물산(주),008290,2012/12,2588180,
원풍물산(주),008290,2013/12,2238123,1970838
원풍물산(주),008290,2014/12,1349272,1175566
원풍물산(주),008290,2015/12,1897696,
원풍물산(주),008290,2016/12,269783,
원풍물산(주),008290,2017/12,383908,
원풍물산(주),008290,2018/12,-441680,
원풍물산(주),008290,2019/12,-1336652,
웰바이오텍(주),010600,2011/12,3599275,3564002
웰바이오텍(주),010600,2012/12,3548845,3217767
웰바이오텍(주),010600,2013/12,2761798,1938411
웰바이오텍(주),010600,2014/12,3476813,167538
웰바이오텍(주),010600,2015/12,2054621,2076599
웰바이오텍(주),010600,2016/12,1419107,-406890
웰바이오텍(주),010600,2017/12,-6118978,-5129698
웰바이오텍(주),010600,2018/12,291670,-8450977
웰바이오텍(주),010600,2019/12,-2021653,-11394842
웹케시(주),053580,2019/12,9274524,
위즈코프(주),038620,2011/12,-307742,-3279758
위즈코프(주),038620,2012/12,-225635,-113977
위즈코프(주),038620,2013/12,245479,-794913
위즈코프(주),038620,2014/12,617616,174260
위즈코프(주),038620,2015/12,394833,328860
위즈코프(주),038620,2016/12,1102220,930110
위즈코프(주),038620,2017/12,1419234,930549
위즈코프(주),038620,2018/12,1334885,636462
위즈코프(주),038620,2019/12,1572911,1038641
윈텍(주),320000,2019/12,,
윙입푸드홀딩스,900340,2018/12,,27916756
윙입푸드홀딩스,900340,2019/12,,18971497
유네코(주),064510,2018/12,-14751496,-8469659
유네코(주),064510,2019/12,-1820060,-1815550
유니셈(주),036200,2011/12,3119158,3639066
유니셈(주),036200,2012/12,2863908,3425910
유니셈(주),036200,2013/12,2796069,3389667
유니셈(주),036200,2014/12,4261639,3528197
유니셈(주),036200,2015/12,9858933,8570822
유니셈(주),036200,2016/12,10803397,8895708
유니셈(주),036200,2017/12,31403050,29962506
유니셈(주),036200,2018/12,27304057,26097568
유니셈(주),036200,2019/12,24804642,23982989
유니슨(주),018000,2011/12,-16221030,-23431969
유니슨(주),018000,2012/12,-1659768,-1392836
유니슨(주),018000,2013/12,-24525335,-25508087
유니슨(주),018000,2014/12,3452547,1880409
유니슨(주),018000,2015/12,3957664,3198207
유니슨(주),018000,2016/12,-9017852,-9796925
유니슨(주),018000,2017/12,15785648,16076236
유니슨(주),018000,2018/12,1446964,957192
유니슨(주),018000,2019/12,-14358806,-13794627
유니온머티리얼(주),047400,2011/12,8771857,8753338
유니온머티리얼(주),047400,2012/12,6587255,7006992
유니온머티리얼(주),047400,2013/12,6121766,6388644
유니온머티리얼(주),047400,2014/12,5418906,5696649
유니온머티리얼(주),047400,2015/12,6000619,6189135
유니온머티리얼(주),047400,2016/12,8150247,8024383
유니온머티리얼(주),047400,2017/12,1905095,1705902
유니온머티리얼(주),047400,2018/12,1896016,481749
유니온머티리얼(주),047400,2019/12,4212944,3645893
유니퀘스트(주),077500,2011/12,9660439,7630000
유니퀘스트(주),077500,2012/12,8106484,7540401
유니퀘스트(주),077500,2013/12,6878220,5527944
유니퀘스트(주),077500,2014/12,11036813,10323968
유니퀘스트(주),077500,2015/12,10307637,9001769
유니퀘스트(주),077500,2016/12,8609778,7830239
유니퀘스트(주),077500,2017/12,5289051,8793116
유니퀘스트(주),077500,2018/12,10687264,2045846
유니퀘스트(주),077500,2019/12,12925238,6862124
유비벨록스(주),089850,2011/12,11717604,11253191
유비벨록스(주),089850,2012/12,9453772,9826561
유비벨록스(주),089850,2013/12,3452212,4066091
유비벨록스(주),089850,2014/12,346486,147243
유비벨록스(주),089850,2015/12,-408046,-2523186
유비벨록스(주),089850,2016/12,5990603,3255326
유비벨록스(주),089850,2017/12,7129119,1919353
유비벨록스(주),089850,2018/12,5985140,1670029
유비벨록스(주),089850,2019/12,4536150,7755525
유성기업(주),002920,2011/12,-559350,14886447
유성기업(주),002920,2012/12,5028834,21118524
유성기업(주),002920,2013/12,253904,16095720
유성기업(주),002920,2014/12,-1447616,15879229
유성기업(주),002920,2015/12,-6958326,4958611
유성기업(주),002920,2016/12,-6113800,6533010
유성기업(주),002920,2017/12,-5374254,3248802
유성기업(주),002920,2018/12,-7208057,3190840
유성기업(주),002920,2019/12,-1409255,10843514
유아이엘(주),049520,2011/12,-8222651,-4112554
유아이엘(주),049520,2012/12,2288866,7855257
유아이엘(주),049520,2013/12,10600440,19419325
유아이엘(주),049520,2014/12,11801067,27035662
유아이엘(주),049520,2015/12,4601907,24069835
유아이엘(주),049520,2016/12,-1638305,20066496
유아이엘(주),049520,2017/12,4353058,24336006
유아이엘(주),049520,2018/12,-4402637,8371817
유아이엘(주),049520,2019/12,-5568779,8864171
유엔젤(주),072130,2011/12,3865959,1994341
유엔젤(주),072130,2012/12,1268476,-332272
유엔젤(주),072130,2013/12,774614,1853813
유엔젤(주),072130,2014/12,-4949499,-4188281
유엔젤(주),072130,2015/12,1125356,643153
유엔젤(주),072130,2016/12,-3581171,-4731350
유엔젤(주),072130,2017/12,-1615318,-981497
유엔젤(주),072130,2018/12,2067400,3011903
유엔젤(주),072130,2019/12,-2161412,-2346574
유진기업(주),023410,2011/12,-37156111,-23306447
유진기업(주),023410,2012/12,-12053259,4952805
유진기업(주),023410,2013/12,21949227,38444094
유진기업(주),023410,2014/12,18740925,30355909
유진기업(주),023410,2015/12,34456620,54212859
유진기업(주),023410,2016/12,76163534,96685767
유진기업(주),023410,2017/12,66092336,107568102
유진기업(주),023410,2018/12,57859477,130862451
유진기업(주),023410,2019/12,40368804,128015521
율촌화학(주),008730,2011/12,27895709,
율촌화학(주),008730,2012/12,27417095,
율촌화학(주),008730,2013/12,36792349,
율촌화학(주),008730,2014/12,14374504,
율촌화학(주),008730,2015/12,22170497,
율촌화학(주),008730,2016/12,29118079,
율촌화학(주),008730,2017/12,40386321,
율촌화학(주),008730,2018/12,17661032,17775353
율촌화학(주),008730,2019/12,26041353,25843127
이건산업(주),008250,2011/12,2795806,12401470
이건산업(주),008250,2012/12,5409143,21938941
이건산업(주),008250,2013/12,5084747,23024642
이건산업(주),008250,2014/12,4716021,25905332
이건산업(주),008250,2015/12,5546022,18529067
이건산업(주),008250,2016/12,6634318,17812229
이건산업(주),008250,2017/12,5266123,16003892
이건산업(주),008250,2018/12,2404719,23690740
이건산업(주),008250,2019/12,4339105,9622212
이구산업(주),025820,2011/12,7218676,
이구산업(주),025820,2012/12,-6535625,
이구산업(주),025820,2013/12,-8395071,
이구산업(주),025820,2014/12,4757256,
이구산업(주),025820,2015/12,-8991108,
이구산업(주),025820,2016/12,9953456,
이구산업(주),025820,2017/12,14241197,
이구산업(주),025820,2018/12,-107981,
이구산업(주),025820,2019/12,647537,
이노시스(주),056090,2015/12,-1236530,
이노시스(주),056090,2016/12,786954,-3157170
이노시스(주),056090,2017/12,-4115021,-5339874
이노시스(주),056090,2018/12,-5799288,-4911920
이노시스(주),056090,2019/12,-994263,-1163669
이니텍(주),053350,2011/12,2936575,21096712
이니텍(주),053350,2012/12,3681963,21036934
이니텍(주),053350,2013/12,4774767,17240205
이니텍(주),053350,2014/12,4581683,17779135
이니텍(주),053350,2015/12,4363168,28408383
이니텍(주),053350,2016/12,5207901,23681599
이니텍(주),053350,2017/12,3044566,21554560
이니텍(주),053350,2018/12,614286,8868049
이니텍(주),053350,2019/12,698458,5832264
이스트아시아홀딩스인베스트먼트리미티드,900110,2011/12,,31070717
이스트아시아홀딩스인베스트먼트리미티드,900110,2012/12,,25985487
이스트아시아홀딩스인베스트먼트리미티드,900110,2013/12,,22878835
이스트아시아홀딩스인베스트먼트리미티드,900110,2014/12,,12832807
이스트아시아홀딩스인베스트먼트리미티드,900110,2015/12,,16182730
이스트아시아홀딩스인베스트먼트리미티드,900110,2016/12,,10112637
이스트아시아홀딩스인베스트먼트리미티드,900110,2017/12,,7172308
이스트아시아홀딩스인베스트먼트리미티드,900110,2018/12,,5534926
이스트아시아홀딩스인베스트먼트리미티드,900110,2019/12,,6070971
이엠코리아(주),095190,2011/12,7738425,7028732
이엠코리아(주),095190,2012/12,2723531,2860441
이엠코리아(주),095190,2013/12,2515166,3040780
이엠코리아(주),095190,2014/12,2825966,4584770
이엠코리아(주),095190,2015/12,2245937,4208314
이엠코리아(주),095190,2016/12,-3574472,-3595049
이엠코리아(주),095190,2017/12,4929137,-275724
이엠코리아(주),095190,2018/12,4196900,-1343759
이엠코리아(주),095190,2019/12,-6499697,-11516786
이연제약(주),102460,2011/12,24366291,
이연제약(주),102460,2012/12,21224867,
이연제약(주),102460,2013/12,17431323,
이연제약(주),102460,2014/12,16723163,
이연제약(주),102460,2015/12,19836881,
이연제약(주),102460,2016/12,15473130,
이연제약(주),102460,2017/12,16001442,16001162
이연제약(주),102460,2018/12,5550636,2459781
이연제약(주),102460,2019/12,7541828,7898093
이원다이애그노믹스(주),245620,2018/12,-7293611,-6815179
이원다이애그노믹스(주),245620,2019/12,-10735327,-8553546
이원컴포텍(주),088290,2011/12,744396,696204
이원컴포텍(주),088290,2012/12,-56561,
이원컴포텍(주),088290,2013/12,-2950122,-3153496
이원컴포텍(주),088290,2014/12,-12117,-677545
이원컴포텍(주),088290,2015/12,1768235,-1214061
이원컴포텍(주),088290,2016/12,-2903188,-4482840
이원컴포텍(주),088290,2017/12,-688027,-2214309
이원컴포텍(주),088290,2018/12,1299131,601724
